index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
497,0.97,4205.434,4208.504,About three weeks ago after some pressure we finally got the university to rescind that.,61,,
498,0.97,4208.504,4210.339,Now they are handing out one mask per day.,61,,
499,0.97,4210.339,4217.613,"The issue with that is, like our custodians who have to clean out patient rooms, Covid rooms, infectious rooms, they are used to changing their mask and Ppe every time they finish cleaning a room.",61,,
500,0.97,4217.613,4222.051,Now they have to clean all the rooms for eight hours using the same mask.,61,,
501,0.97,4222.051,4230.025,How cemetery is that?,61,,
502,0.97,4230.025,4241.37,The other thing we have been trying to for is Plexiglass barriers set up at the University at the two hospitals.,61,,
503,0.97,4241.37,4243.439,Management has been fighting us over that.,61,,
504,0.97,4243.439,4247.276,"They said it was ineffectual even though grocery stores and hardware stores, gas stations, they all have Plexiglass barriers.",61,,
505,0.97,4247.276,4257.653,"A few weeks ago myself and three other Embers of Council 28 made a couple of Lexi class barriers, we went into the er and set the barriers up.",61,,
506,0.97,4257.653,4259.888,They stayed up for two days before management figured it out.,61,,
507,0.97,4259.888,4268.397,They took them down and they told us how embarrassed they were that we would do such a thing.,61,,
508,0.97,4268.397,4268.998,You know what?,61,,
509,0.97,4268.998,4271.1,We have a right to try to protect ourselves.,61,,
510,0.97,4271.1,4291.587,"Now after telling us for months and months how much they appreciated us, they announced last week that they are going to Institute for lows at three hospitals and the next week they're going to start discussing for lows on main campus.",61,,
511,0.97,4291.587,4295.024,I don't know how you go from really appreciate every day to here is your pink slip.,61,,
512,0.97,4295.024,4299.695,It is mind blowing to people.,61,,
513,0.97,4299.695,4304.6,"We feel like the, telling us we are doing a valuable service and at the end, you know, we don't need you for a while.",61,,
514,0.97,4304.6,4312.041,This is all about Uw and their austerity measure.,61,,
515,0.97,4312.041,4318.113,They are doing this to try to save some money until the next Covid influx.,61,,
516,0.97,4318.113,4320.616,Austerity doesn't work.,61,,
517,0.97,4320.616,4326.755,Workers . We need more services.,61,,
518,0.97,4326.755,4332.561,And so we also need bigger business to help do their part.,61,,
519,0.97,4332.561,4337.266,We are all in a connected and we are all in this together.,61,,
520,0.97,4337.266,4347.242,I am asking the rest of the Councilmembers to please his support the tax Amazon.,61,,
521,0.97,4347.242,4361.457,"I want to ask one question of you, as you mentioned, austerity is, it's not on the horizon but it's already here for Uw workers.",62,,
522,0.97,4361.457,4391.32,"We know it's there for the field city of Seattle workers, and in Olympia,, Zoe and Paula, can you explain what are the discussions within your unions, within the rank-and-file and leadership about how to prepare your members to fight against this austerity and how the community at large can help you.",62,,
523,0.97,4391.32,4392.521,"Zoe, want to get started?",62,,
524,0.97,4392.521,4393.122,Short.,63,,
525,0.97,4393.122,4400.229,Unfortunately for a lot of our members they are feeling pretty Dejected right now.,63,,
526,0.97,4400.229,4405.534,"Our jobs are incredibly hard, residents work up to 80 hours per week and only get four days off per month.",63,,
527,0.97,4405.534,4438.233,"They are exhausted, they're doing extra shifts and I really agree with what Paula said how it's so ironic that we get a lot of High-Fives and parades and free food which is all great, but what we need is wellness in a real sense and what we need to be well actually is at the end of the day when you are so exhausted to not also be worried about paying for rent and Childcare and the fact that your spouse was laid off.",63,,
528,0.97,4438.233,4462.057,"And so I think a lot of our members are feeling really sick and tired of the way we are being treated, especially because we've been doing this negotiation for so long, even before Covid were not willing to pay us anywhere near what residents in other expensive cities like San Francisco, L.A., San Diego and New York are paid.",63,,
529,0.97,4462.057,4467.462,Now with Covid they have another excuse to continue not paying us anywhere near what they are paid.,63,,
530,0.97,4467.462,4471.633,We are a lot luckier than a lot of our other ethical staff we work with.,63,,
531,0.97,4471.633,4481.677,So it's also our job as physicians to echo the needs of other Uw upper campus and medical staff too.,63,,
532,0.97,4481.677,4494.223,I think some of us are getting some hope from doing that and being part of the movement and solidarity with everyone else I think it's really hard.,63,,
533,0.97,4494.223,4496.525,Paula?,64,,
534,0.97,4496.525,4502.13,Most of the unions blame doctor Ramsey for this situation they are in.,65,,
535,0.97,4502.13,4507.836,He claims they are $500 million in the hole.,65,,
536,0.97,4507.836,4513.242,He has done a lot of stuff over the last five or 10 years that has cost the hospital millions of dollars.,65,,
537,0.97,4513.242,4518.914,"He built a new tower that they realized, once a got ill, they couldn't feel.",65,,
538,0.97,4518.914,4521.25,They didn't need it.,65,,
539,0.97,4521.25,4526.154,And he is really at fault for what is happening.,65,,
540,0.97,4526.154,4535.797,"This is a public University, public hospitals, and the public needs to hold the Uw medical system accountable for the money they have been wasting.",65,,
541,0.97,4535.797,4546.475,"There wasting Medicare money, state money, and that's what we are going to be trying to do, ask questions about, when they spend money.",65,,
542,0.97,4546.475,4552.381,"And once again, that is what austerity is about.",65,,
543,0.97,4552.381,4554.616,Upper management makes mistakes and they want the workers to be Ford.,65,,
544,0.97,4554.616,4558.487,To make it better.,65,,
545,0.97,4558.487,4568.797,We are going to fight this we can't keep having to bear the brunt of every mistake they make.,65,,
546,0.97,4568.797,4569.798,Thank you so much.,66,,
547,0.97,4569.798,4585.681,"As Paula said, it's really, the austerity, it's not like an act of God, it's being carried out by the bureaucrats, the administration at the University of Washington and they are responsible for it.",66,,
548,0.97,4585.681,4593.422,"If there is any mismanagement of reserved cash, it is their fault.",66,,
549,0.97,4593.422,4595.824,And it should not be put on the backs of working people.,66,,
550,0.97,4595.824,4601.129,"Zoe, I really appreciate you being very sort of open about how there is a feeling of detection.",66,,
551,0.97,4601.129,4612.541,"I appreciate that being articulated because we know that as we head into the worst economic year of our lives, it is going to be a factor.",66,,
552,0.97,4612.541,4616.144,We have to support one another through this process.,66,,
553,0.97,4616.144,4626.254,And part of supporting is just acknowledging that we are feeling Dejected or demoralized or sad and that those are going to be real things among working people.,66,,
554,0.97,4626.254,4638.667,"And then as you also said, overcoming, becoming part of a movement you have solidarity and you offer solidarity and you get solidarity back.",66,,
555,0.97,4638.667,4648.644,"I really appreciate you sharing that because we have to make sure we are all human, and we have to build the movement acknowledging our own humanity.",66,,
556,0.97,4648.644,4662.457,"And, talking about how we can address this together, we now have matt who is an educator and rank-and-file member of the Seattle education Association.",66,,
557,0.97,4662.457,4665.594,Which I am proud to report has voted to endorse our tax Amazon campaign.,66,,
558,0.97,4665.594,4666.495,Welcome.,66,,
559,0.97,4666.495,4670.098,Thank you so much.,67,,
560,0.97,4670.098,4682.577,Thank you to Councilmember Sawant for hosting this and the other panelists on tonight as well as everyone tuning in from wherever you are.,67,,
561,0.97,4682.577,4690.919,"My name is matt, I am a Renter in D3 I live in the central district.",67,,
562,0.97,4690.919,4696.625,I am a substitute teacher who before the crisis was teaching music here in the central district.,67,,
563,0.97,4696.625,4698.226,I am no longer a substitute teacher.,67,,
564,0.97,4698.226,4709.237,And I am right now working as a residential painter and contractor because that's what I usually do during the summers.,67,,
565,0.97,4709.237,4728.657,Am a member of the Seattle education Association and as was mentioned we recently voted to endorse the Amazon tax movement specifically the Sawant Morales tax Amazon legislation including the funding for immediate cash in hand relief for Seattle families as well as funding for housing.,67,,
566,0.97,4728.657,4734.963,"There is an urgent need for students, families, educators, to fund housing.",67,,
567,0.97,4734.963,4763.625,"I think what the sisters and Brothers from the trades were speaking about earlier with commutes, it maybe isn't as exaggerated for educators but a lot of people will come in from need housing in the city in the neighborhoods where we live where we can teach.",67,,
568,0.97,4764.526,4766.728,As a substitute I work in a lot of different environments.,67,,
569,0.97,4766.728,4769.164,I get to know some schools quite well including some Studnts.,67,,
570,0.97,4769.164,4771.6,I just want to say housing and security doesn't always look the same.,67,,
571,0.97,4771.6,4778.673,"I know students personally who have been in situations where they have lost housing, they have been kicked out of their family homes because they came out with their true gender identity to their families.",67,,
572,0.97,4778.673,4785.814,"That is obviously a tragic situation and should not happen, young people should be housed.",67,,
573,0.97,4785.814,4790.218,And it's not always quite so stark or harsh.,67,,
574,0.97,4790.218,4794.756,"A lot of times it's families and students who are just traveling, staying on people's couches.",67,,
575,0.97,4794.756,4812.14,"That is a housing insecurity and can have a huge impact on the school, the ability of students to do school, to Engge in school.",67,,
576,0.97,4812.14,4822.617,"A lot of times, it's unfortunate, but the first conversation you sometimes have with students is not necessarily how is school, how is work?",67,,
577,0.97,4822.617,4823.952,But how is the housing situation?,67,,
578,0.97,4823.952,4825.954,A lot of huge questions facing our young people today.,67,,
579,0.97,4825.954,4835.73,And it's a shame that Councilmember Sawant is the only one here tonight.,67,,
580,0.97,4835.73,4839.968,"I am glad this meeting is being hosted and moving forward on this because students can't wait, families can't wait.",67,,
581,0.97,4839.968,4842.237,The realities of quarantine for educators and students is distance learning.,67,,
582,0.97,4842.237,4862.39,"It's maybe not fighting for Tpe or health and safety as might be happening in a lot of other workplaces where people are were on the call with me, but the question of how students learn when they are at home is a real one.",67,,
583,0.97,4862.39,4865.193,Especially as students don't have access to stable housing.,67,,
584,0.97,4865.193,4875.57,Or in particular access to affordable stable reliable Internet.,67,,
585,0.97,4875.57,4878.073,There is multiple emergency for families with millions applying for unemployment.,67,,
586,0.97,4878.073,4881.009,With others working from home.,67,,
587,0.97,4881.009,4888.283,"With the added expectation of not only performing Childcare for your family, but becoming home teachers as well.",67,,
588,0.97,4888.283,4893.822,Homeschooling your students.,67,,
589,0.97,4893.822,4897.525,"That is why I am here tonight, probably standing with my Union supporting the Amazon tax fight.",67,,
590,0.97,4897.525,4905.6,It's a modest tax on Seattle's biggest businesses and it will urgently find high-quality public housing and provide cash relief for families.,67,,
591,0.97,4905.6,4907.435,I don't think they should be separated.,67,,
592,0.97,4907.435,4922.05,"My Union voted to support both halves of that and I don't think Council members at home watching this hopefully will support both the emergencies, that would be solved by the housing and cash in hand relief.",67,,
593,0.97,4922.05,4928.556,"Once again, thank you so much.",67,,
594,0.97,4928.556,4931.426,"I absolutely agree with previous speakers, this is not the time for austerity budgets.",67,,
595,0.97,4931.426,4937.065,Thank you again to Councilmember Sawant's office for hosting this and everyone else who is on the Video tonight.,67,,
596,0.97,4937.065,4937.866,Thanks again.,67,,
597,0.97,4937.866,4947.242,"Thank you, matt for speaking and sharing your union's viewpoint on why this is urgent.",68,,
598,0.97,4947.242,4954.349,"And not only for teachers, but also students and the community is United in wanting urgent relief, needing urgent relief.",68,,
599,0.97,4954.349,4964.893,Next up we have a member of the Union that represents many of the city of Seattle workers.,68,,
600,0.97,4964.893,4973.301,Crystal works in the human services Department of the city of Seattle where she assists Elders in our community.,68,,
601,0.97,4973.301,4976.338,She is a member of the Department's race and social justice change team.,68,,
602,0.97,4976.338,4986.514,Welcome.,68,,
603,0.97,4986.881,4995.39,I am here as a member of city employee and representing my own opinions and thoughts.,69,,
604,0.97,4995.39,5012.407,"Based on what I've been able to see in the community, one of the main things is seeing the effects of Covid-19 on the communities and how clearly disproportionate it is based on how institutions have been set up for decades.",69,,
605,0.97,5012.407,5014.843,And centuries.,69,,
606,0.97,5014.843,5022.15,And really these are so evident it's really important to focus.,69,,
607,0.97,5022.15,5037.032,"So whatever money comes from, however it is that budgets are looked at and reduced, the importance of leading with the value that the city States it has we should be doing that in our work.",69,,
608,0.97,5037.032,5046.775,"We can talk about examples from locations of where quarantine shelters are, where expansion shelters are, who is getting reassigned to do that work.",69,,
609,0.97,5046.775,5066.861,Looking at how budgets affect temporary employees first were often people of color . I am looking at hearing how Caregivers now working with our clients who would otherwise likely be in a hospital or institution are remaining in their homes.,69,,
610,0.97,5066.861,5074.803,Caregivers very often people of color commuting from outside the city because they can't afford to live here.,69,,
611,0.97,5074.803,5082.71,Just now we are starting to get masks another protective equipment for them.,69,,
612,0.97,5082.71,5084.979,Just looking at who are the most wonderful at these times.,69,,
613,0.97,5084.979,5102.23,"Who is experiencing the role of the essential worker, I have the privilege of working from home but there are many tasks and people who are serving and living and experiencing, they should be given the support they need right now.",69,,
614,0.97,5102.23,5121.749,"When we're looking at the budget, when you look at money coming in, they always say let's look at it with a equity lens, when we are in emergency mode weakness the opportunity, if you like we need to make so many decisions quickly.",69,,
615,0.97,5121.749,5133.728,We use that as an excuse to revert back to the systems how they have been set up and I am trying to look at silver Linings of things we are learning from this time.,69,,
616,0.97,5133.728,5157.719,"And how we can actually be working with, bringing in decision-making from the community, looking at how we are getting support, Governance, looking at Governance and homelessness and how committees are set up and how we can be doing these things differently and not really all is leading with race.",69,,
617,0.97,5157.719,5166.794,"Whatever funding sources are happening right now, I just feel it's crucial that we look at how we can do that from a racial lens.",69,,
618,0.97,5166.794,5169.297,Thank you so much.,70,,
619,0.97,5169.297,5181.009,"And now we have Sarah, a climate scientist and environmental justice advocate.",70,,
620,0.97,5181.009,5182.277,Welcome.,70,,
621,0.97,5182.277,5184.712,Hi all.,71,,
622,0.97,5184.712,5186.314,Thank you for having me on.,71,,
623,0.97,5186.314,5195.223,I want to thank all of the other contributors today to the conversation.,71,,
624,0.97,5195.223,5209.637,"The public leaders, educators, the engineers, the Union laborers, and the elected leaders.",71,,
625,0.97,5209.637,5217.245,"I am a climate and ocean scientist, I'm going to talk today briefly about an of the aspects of the effort to generate progressive revenue.",71,,
626,0.97,5217.245,5221.216,Which is imperative to lead on climate.,71,,
627,0.97,5221.216,5239.834,"Just for context, the city of Seattle, the Seattle Council in 2017 upheld the Paris claimant accords to hit the to degree target for the maximum mean global warming of 2 degrees Celsius.",71,,
628,0.97,5239.834,5265.96,"In order for the global community to maintain a commitment of 2 degrees C which themselves have a massive amount of analogies which I will reference, in order to maintain our commitment we need Decarbonization and we need it rapidly.",71,,
629,0.97,5265.96,5275.97,By the city's own calculation we need a 50% reduction in greenhouse gas emissions in reference to a 20--2008 level by 2030.,71,,
630,0.97,5275.97,5278.506,Is 10 years away.,71,,
631,0.97,5278.506,5286.514,We need extensive reduction across all sectors of the city's activity.,71,,
632,0.97,5286.514,5296.624,"What this means is we need effective action across transportation, including passenger transportation, transit, Bicycling, safety.",71,,
633,0.97,5296.624,5302.33,"We need transformation across housing, jobs, and livable communities.",71,,
634,0.97,5302.33,5319.647,"We need Transformative change across buildings, multifamily residential buildings, commercial buildings, and Transformative change in the recycling, Composting and waste generation aspects of the city's management.",71,,
635,0.97,5319.647,5334.228,"We need comprehensive, effective and Scalable action that is going to be implemented now to get us to a 50% reduction bite 20/30 in order to maintain the city's already existing commitments to climate action.",71,,
636,0.97,5334.228,5344.772,"So, part of the city, the councils language has already committed a goal of establishing adequate funding to fully implement the comprehensive and rapidly approaching deadline for all of these changes.",71,,
637,0.97,5344.772,5359.187,"This commitment by the city, by the Council particularly was a moment of absolute clarity in public leadership and I applaud the city council for continuing to maintain its commitment to the Paris claimant accords.",71,,
638,0.97,5359.187,5367.662,It continues to put the city into the echelon of global leadership and we are all wanting to be a part of it.,71,,
639,0.97,5367.662,5373.801,And applauding as the benchmark for what global leadership looks like right now.,71,,
640,0.97,5373.801,5385.513,"For the city to adequately address the scale and nature of climate change, what it needs to do is it needs to build progressive revenue sources.",71,,
641,0.97,5385.513,5395.49,"So, for a moment, what does it mean for the city of Seattle in the state of Washington to adapt and respond to climate change?",71,,
642,0.97,5395.49,5413.241,"We know from the snow drought in the fires of 2015 which were an extreme weather year which emissions contributed to, that there were costs up and down different domains of public life.",71,,
643,0.97,5413.241,5414.242,Because of that extreme year.,71,,
644,0.97,5414.242,5422.917,"Public health, equity, are natural resource economy, large sectors of our rural economies were all impacted.",71,,
645,0.97,5422.917,5426.854,2015 was a harbinger.,71,,
646,0.97,5426.854,5434.362,An example of how vulnerable we are at the state level to the kind of warming and disruption coming from climate change.,71,,
647,0.97,5434.362,5435.062,Here's another example.,71,,
648,0.97,5435.062,5445.072,The difference between a global 2 degrees C and global 1.5 degree C target is substantial.,71,,
649,0.97,5445.072,5454.248,We are aiming for eight 2 degrees C target there are massive structural consequences that will come with even this goal.,71,,
650,0.97,5454.248,5466.861,The difference between 1.5 and 2 degrees C is literally hundreds of millions of people experiencing water insecurity and poverty from climate induced factors.,71,,
651,0.97,5466.861,5475.369,"So our ambitious target is still targeting us toward hot, dangerous and Iconic chaotic future.",71,,
652,0.97,5475.369,5477.071,We should be exceeding those goals.,71,,
653,0.97,5477.071,5486.414,"This is why the Seattle city Council, it's imperative to find progressive, little sources of revenue.",71,,
654,0.97,5486.414,5499.126,"It's why I support the effort now to tax Amazon to generate, as we heard earlier today, $120 million annually for green new deal funding.",71,,
655,0.97,5499.126,5508.502,This funding would directly address the areas that need to be the Carbonized in this the city's Purview by a 2030 deadline.,71,,
656,0.97,5508.502,5526.354,What is fantastic about this is this is exactly in line with the goals the city Council has already stated for itself in order to meet these Decarbonization climate goals.,71,,
657,0.97,5526.354,5545.273,"So, if the city council is willing to listen to Epidemiologists and public health officials and to align their actions and behaviors in order to protect people's lives, then it also needs to listen to climate and environmental scientists and align decision-making of the Council to protect and steward the lives of those of us in Washington State and across the planet on a Cato timescale.",71,,
658,0.97,5545.273,5550.144,The actions we take right now will impact the trajectory of our climate for millennia into the future.,71,,
659,0.97,5550.144,5557.685,You cannot pick and choose the science that is convenient for you in order to lead in public.,71,,
660,0.97,5557.685,5563.424,"Let me tell you, there is no more inconvenient science than the science behind climate change.",71,,
661,0.97,5563.424,5568.029,History will judge this generation of public leaders.,71,,
662,0.97,5568.029,5571.132,I want to ensure the city council is on the right side of history.,71,,
663,0.97,5571.132,5578.973,"To be on the right side of history it means Prioritizing progressive revenue, it means taxing Amazon even if it is challenging politically.",71,,
664,0.97,5578.973,5586.914,And to do so means that it will be able to respond effectively to the nature and scale of the climate crisis that is already here.,71,,
665,0.97,5586.914,5592.987,Thank you very much to the Council and to Councilmember Sawant for the time.,71,,
666,0.97,5592.987,5597.024,Thank you all.,71,,
667,0.97,5597.024,5597.825,Thank you.,72,,
668,0.97,5597.825,5622.249,"I just want to follow-up on what you said about how if the Council is paying so much attention, correctly so, to Epidemiologists and Healthcare experts about following the stay at home which we all should adhere to in social distancing, then it only makes sense they should also pay attention to climate scientists in the climate emergency.",72,,
669,0.97,5622.249,5627.154,Can you say why you believe this is tied to the Covid emergency also?,72,,
670,0.97,5627.154,5653.381,"Because you know, it's striking we are having this meeting and I have been completely blown away by the contributions all the way from construction workers to climate scientists and doctors and plumbers, yet I am the only elected official here and no one else's here because somehow discussing emergencies is not allowed during an emergency.",72,,
671,0.97,5653.381,5663.891,Can you talk about how climate emergency whether it's any other kind of emergency we talk about whether economic or Pandemics?,72,,
672,0.97,5663.891,5664.492,Definitely.,73,,
673,0.97,5664.492,5680.107,I am thankful for you to continue to support the kind of Evidence-Based leadership that is required to respond to the scale and nature of both the Covid crisis and also the emergent climate crisis.,73,,
674,0.97,5680.107,5694.522,The reason why I am here today is because of my commitment to public leadership and my desire to help steward public Decision- making to protect people's lives in the future.,73,,
675,0.97,5694.522,5703.097,The same kind of motivation is happening in Epidemiologists and public health officials.,73,,
676,0.97,5703.097,5705.933,We see the same kind of leadership to help steward and protect people's lives.,73,,
677,0.97,5705.933,5717.845,"Now, the Covid crisis and climate crisis are not analogues, they are happening for fundamentally reasons and a different time scales and different consequences.",73,,
678,0.97,5717.845,5740.868,"And yet we can also see from the Covid crisis, one of the manifestations of our profound Connectivity and that the effectiveness of an Intersectional justice focused lens and right action is what is going to be able to lead us toward a science informed society in the future.",73,,
679,0.97,5740.868,5756.083,"Where we include, as we move forward together, climate, workers rights, racial justice, environmental justice, and we all collectively move together.",73,,
680,0.97,5756.083,5757.284,This is an Evidence-Based approach.,73,,
681,0.97,5757.284,5761.388,This is not Orthogonal from the role I have as a public scientist and scholar.,73,,
682,0.97,5761.388,5762.99,That is why I am here today.,73,,
683,0.97,5762.99,5773.968,I think it is very analogous that they would stand up and say I'm here to tell you bad news about how to protect you and your family.,73,,
684,0.97,5773.968,5776.403,Is exactly the same thing as Haima crisis.,73,,
685,0.97,5776.403,5790.417,"What climate crisis will do is it will hurt you, hurt your family, decrease the stability that you have to go to the places you want, eat the food you want, and gather in the places you want.",73,,
686,0.97,5790.417,5799.727,"It will cause the same kind of disruption, systemic disruption, crisis and loss of life that we have seen with 19 right now.",73,,
687,0.97,5799.727,5801.929,Thank you so much.,74,,
688,0.97,5801.929,5814.008,"Sarah mentioned, the term racial justice and I thought was that was what matt and Krista was sharing with us.",74,,
689,0.97,5814.008,5817.044,"In public education and public service, social services.",74,,
690,0.97,5817.044,5819.446,Really that is a big issue we all deal with.,74,,
691,0.97,5819.446,5845.472,"Krista, you can talk about how your coworkers and the people you serve, the communities you serve, the question of racial injustice keeps emerging everywhere you go to Mather whether you talk about the question of rent, or jobs or how the pandemic is affecting people.",74,,
692,0.97,5845.472,5846.473,Whose lives are being lost.,74,,
693,0.97,5846.473,5848.542,How the question of race figures in again and again.,74,,
694,0.97,5848.542,5858.786,Thank you.,75,,
695,0.97,5858.953,5879.406,"I think we have had a few times where we have had been able to pause and speak and share when we do hear about the location of the shelter or something similar to that where we can be like, who is being involved in decision-making?",75,,
696,0.97,5879.406,5882.009,Are people who live in an area involved?,75,,
697,0.97,5882.009,5885.279,Or people receiving that service involved?,75,,
698,0.97,5885.279,5894.622,"And so, both from a racial, language, cultural point, it's important to include those voices.",75,,
699,0.97,5894.622,5900.127,"I was just thinking, it's something we can can certainly continue to do better.",75,,
700,0.97,5900.127,5913.941,"A big area we see for this is are they representing the community's we serve and there are on some levels, but the higher you go the more they are not.",75,,
701,0.97,5913.941,5927.121,"To see how leadership, hiring decisions, that has been a big area we are working on in our Department on how to have our workforce being representative of the community's we serve.",75,,
702,0.97,5927.121,5937.464,And that can be challenging to the system of how things have been done.,75,,
703,0.97,5937.464,5948.676,"That is one way racial equity is trying to support people in positions to give voices, not to organizing but to have a voice the comes with power.",75,,
704,0.97,5948.676,5950.844,"And it's not just shared, it's listen to.",75,,
705,0.97,5950.844,5972.8,"Matt, quickly if you want to share a little bit quickly about how the students you teach, the children of working-class people of color of the most impacted by austerity in public education.",76,,
706,0.97,5972.8,5973.267,Absolutely.,77,,
707,0.97,5973.267,5997.825,"So in education circles you hear talk about Disproportionality and what that means is in a city like Seattle, which is mostly white, you still see far higher percentages of students being disciplined lacking access to housing, in particular, I think the question of Intersectionality has come up and it's not just lack of access to resources.",77,,
708,0.97,5997.825,6001.095,That is a fundamental problem that a lot of students face for a variety of reasons.,77,,
709,0.97,6001.095,6014.441,"But the likelihood if you happen to be Lgbtq as well as black or brown or homeless, all of these factors add up.",77,,
710,0.97,6014.441,6021.348,And what really creates the crisis that a lot of students are facing.,77,,
711,0.97,6021.348,6023.217,Thank you so much.,78,,
712,0.97,6023.217,6030.657,We had an incredible wealth of workers and activists and union leaders here with us.,78,,
713,0.97,6030.657,6033.56,It was incredible.,78,,
714,0.97,6033.56,6043.937,"As I said before, I am just really feeling how much the other Councilmembers missed and I hope they will watch the recording of this meeting.",78,,
715,0.97,6043.937,6047.374,I know I will watch it even though I am here live.,78,,
716,0.97,6047.374,6053.28,Our next item of course is also equally important and that is about Renters and how they can get organized.,78,,
717,0.97,6053.28,6062.99,"In fact, we have is Renters who are organizing themselves already, they're going to share one on one with us the challenges they face and so on.",78,,
718,0.97,6062.99,6082.709,"I want to first of all open this agenda item with a big apology to our Renter speakers were here and to the Renters were watching the committee, I know this agenda point is going to be crunched but only because we're going to have a follow-up meeting very soon.",78,,
719,0.97,6082.709,6090.317,"And a community Organizer for my office is going to be having, is going to share a presentation and introduce our speakers.",78,,
720,0.97,6090.317,6100.294,He's going to share also news about this exciting organizing meeting we are going to have following this meeting where we are going to focus on Renter organizing.,78,,
721,0.97,6100.294,6101.428,"Adam, welcome and take it away.",78,,
722,0.97,6101.562,6104.231,Thank you so much.,79,,
723,0.97,6104.231,6143.47,"That was a phenomenal discussion and I know all the Renters on the call also agree that we need to tax big business and that is another form of making sure working people don't pay . I'm going to go ahead and share the screen, the Powerpoint demonstration so we can really breeze by and make sure we get through quickly . all right.",79,,
724,0.97,6143.47,6155.649,"As I was saying, I'm not going to read the whole Powerpoint display, we are going to get to her Organizer, our speakers as quickly as possible.",79,,
725,0.97,6155.649,6159.086,But we did want to go ahead and make sure people knew this resource is available.,79,,
726,0.97,6159.086,6166.193,We will share the link that is organizing 101 in the chat and the various live streams.,79,,
727,0.97,6166.193,6174.134,"As people have been talking about, this is one of the biggest economic crises we are facing with 40 million people nationwide having lost their jobs.",79,,
728,0.97,6174.134,6182.409,We know that foreclosure and Evictions are going to be the way that corporate landlords and big banks make working people pay.,79,,
729,0.97,6182.409,6208.235,"We have seen for closure and Evictions moratoriums but that is to protect, we know that thousands of dollars of debt are going to be accumulating and there is literally zero prospect for most workers who without jobs, sometimes for several months, zero prospect of paying for that back rent.",79,,
730,0.97,6208.235,6218.612,"In reality what we are talking about when we hear from these Renters, we are talking about organizing and fighting against a massive wave of Evictions that we are going to be seeing unless we organize and fight.",79,,
731,0.97,6218.612,6223.65,We don't need to kind of guess about this.,79,,
732,0.97,6223.65,6227.955,"We saw after the great recession nearly 8 million working people, working-class homeowners were foreclosed on by the banks.",79,,
733,0.97,6227.955,6244.771,"Even in the midst of this pandemic we are seeing Billionaires increasing their wealth, Profiteering, just as we heard in depth before as they are fighting against paying modest amounts of taxes.",79,,
734,0.97,6244.771,6246.473,So that working people can get basic things.,79,,
735,0.97,6246.473,6248.275,We do need to get organized.,79,,
736,0.97,6248.275,6253.146,And we need to do it right now.,79,,
737,0.97,6253.146,6262.489,"Concretely, what are we talking about when we say that workers shouldn't pay and that corporate management companies, big landlords and big banks should pay?",79,,
738,0.97,6262.489,6279.506,"We are talking about fighting so that rent, utilities and mortgage are canceled so we do not have to pay if we are working people who have lost their jobs and lost significant pay and hours as a result of the Covid-19 pandemic.",79,,
739,0.97,6279.506,6294.788,We also know of course over the past couple of months there is literally thousands of Renters have begun the process of getting organized in their buildings and beyond . We know this is not an easy path.,79,,
740,0.97,6294.788,6297.457,It's not as simple as calling for something like a rent strike.,79,,
741,0.97,6297.457,6301.528,We know that building my building organizing is going to be necessary but it's going to take time.,79,,
742,0.97,6301.528,6312.239,"And if we doubt at all before we are going on to hear from our speakers, if we doubt that this is necessary, we can look to the ruling class Renters.",79,,
743,0.97,6312.239,6313.173,Business Renters.,79,,
744,0.97,6313.173,6315.709,Starbucks.,79,,
745,0.97,6315.709,6317.744,We just found is demanding a full year of rent.,79,,
746,0.97,6317.744,6319.546,Cheesecake factory has done the same.,79,,
747,0.97,6319.546,6345.772,"Subway has told their owners, the franchisees . We also know another thing, the political establishment will not protect working-class Renters and homeowners . So if we are going to protect ourselves, we need to get organized and many to do that by building our collective powers and movement.",79,,
748,0.97,6345.772,6361.254,"Let's go ahead and hear from a couple Renters in Seattle, tenants of buildings managed . a company that manages 5500 units in the Seattle area.",79,,
749,0.97,6361.254,6362.956,75 buildings in Capitol Hill alone.,79,,
750,0.97,6362.956,6373.6,"The fate of organizing doesn't just impact, it's thousands of Renters.",79,,
751,0.97,6373.6,6381.274,"First we are going to hear from Jason was a Photojournalist, a tenant at the Soto arms.",79,,
752,0.97,6381.274,6386.179,Go ahead.,79,,
753,0.97,6386.179,6390.016,Can you hear me?,80,,
754,0.97,6390.016,6391.017,Yes.,81,,
755,0.97,6391.017,6392.819,Awesome.,82,,
756,0.97,6392.819,6398.358,"Thank you Adam, thank you Councilmember Sawant.",82,,
757,0.97,6398.358,6410.771,"As Adam mentioned I'm a Self- employed photographer and I live in district 6, I am here representing my own opinions and experiences.",82,,
758,0.97,6410.771,6414.307,Thankfully I am still working but I do worry about the future for myself and other Working- class people.,82,,
759,0.97,6414.307,6421.548,"I have seen too many of my friends and colleagues that were laid off, especially in 2008 and I was laid off and decided to Freelance.",82,,
760,0.97,6421.548,6430.857,"About my building, my original landlord had the building since the 1970s and it was a wonderful woman.",82,,
761,0.97,6430.857,6437.564,Had a good relationship with the tenants and we had a maintenance worker who is here a lot and knew all the tenants on a first name basis.,82,,
762,0.97,6437.564,6439.766,We had a good relationship with him.,82,,
763,0.97,6439.766,6446.506,In October our landlord retired and sold our building.,82,,
