index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
622,0.97,3421.751,3447.944,"We have Crafted recommendations in this resolution that address preserving the viability of our strong and robust Maritime economy in the salmon Bay area and throughout Interbay, preserving the cultural institutions and important public infrastructure in the uptown neighborhood, particularly around the Seattle center campus.",221,,
623,0.97,3447.944,3472.936,And I look forward to continuing to have these discussions with sound transit on Aligning their final planning priorities with the values that are expressed and the priorities that are expressed in this resolution and appreciate the opportunity to have gotten a lot of that feedback manifested in the four corners of this.,221,,
624,0.97,3472.936,3477.273,And I know it's been appreciated by a lot of the constituencies in district seven.,221,,
625,0.97,3477.273,3481.044,So looking forward to voting yes on this.,221,,
626,0.97,3481.044,3482.912,"Thank you, Councilmember Lewis.",222,,
627,0.97,3482.912,3483.413,Councilmember Mosqueda?,222,,
628,0.97,3483.413,3483.913,Thank you very much.,223,,
629,0.97,3483.913,3493.056,And now is the chance to thank the sponsor and my good friend from district one out here for all the work that they did.,223,,
630,0.97,3493.056,3495.558,So let me repeat some of the things I was starting to say.,223,,
631,0.97,3495.558,3499.162,"I want to thank the chair, Councilmember Pedersen.",223,,
632,0.97,3499.162,3504.434,Thanks for your work in spearheading this solution to reflect the many needs and priorities of the city and our communities.,223,,
633,0.97,3504.434,3543.706,"It was our pleasure, as well, within our office and thanks to Erin house for the work they did with central staff and Seattle Department of transportation along with community partners like Seattle subway to be able to make sure that the resolution as introduced included future expansion opportunities, references to making sure that the refined South Lake Union station location best served the surrounding community, and for the Ballard location, requested that sound transit consider Ridership impacts and the location of housing, employment, and industrial areas.",223,,
634,0.97,3543.706,3547.31,And really appreciate the amendments that were made in the transportation committee.,223,,
635,0.97,3547.31,3560.356,"While I'm not a member of that Committee, I want to thank Councilmember Herbold, and with the support of the chair, Councilmember Pedersen, for the Wok that they did to continue to improve the legislation in front of us today.",223,,
636,0.97,3560.356,3575.505,"And as Councilmember Herbold noted, recognizing that the draft EIS put together by sound transit didn't have the full analysis necessary to look at Healthcare providers, child care providers, and impact to the surrounding community.",223,,
637,0.97,3575.505,3601.431,"And to make sure that as we create our next integrated mass transportation system that we're thinking about how do we preserve and help promote the preservation of existing businesses, including child care and health services, by either maintaining their location or ensuring that they are able to relocate to an area nearby without losing the ability to serve the community.",223,,
638,0.97,3601.431,3611.374,Because those are the exact types of services that we want around new sound transit stations to make sure that the development that we're creating is truly Transit-Oriented.,223,,
639,0.97,3611.374,3624.053,We want to make sure there's amenities like child care and health services around housing and other higher opportunity options in all neighborhoods sound transit serves.,223,,
640,0.97,3624.053,3637.3,I look forward to continuing the conversation about avoiding or mitigating the impacts of relocation or needs in the area as we think about housing as well as these other social services that we need.,223,,
641,0.97,3637.3,3657.62,"So I look forward to the next conversations, and I really think that the city is sending a strong message here today about the importance of, yes, creating mass transit, creating our sound transit connected to all communities throughout Seattle, and as we do so looking at the important things that we need in order to be a thriving, healthy community.",223,,
642,0.97,3657.62,3665.395,"And that includes health services, child care, housing, and so many other necessities located next to our new sound transit station.",223,,
643,0.97,3665.395,3684.614,"So thanks for all the work you did to really promote what Transit-Oriented development should look like in the legislation in front of us and to take into account really unique needs across our city, including for our youngest Kiddoes and future generations.",223,,
644,0.97,3684.614,3688.384,"Well said, Councilmember Mosqueda.",224,,
645,0.97,3688.384,3692.321,"Colleagues, any other comments?",224,,
646,0.97,3692.321,3693.556,"Councilmember Nelson, please, welcome.",224,,
647,0.97,3693.556,3700.797,"Well, fist I want to thank Councilmember Pedersen for his leadership and transparency throughout this process.",225,,
648,0.97,3700.797,3702.865,Thank you very much.,225,,
649,0.97,3702.865,3708.638,As well as Calvin chow from central staff and Sarah at Sdot.,225,,
650,0.97,3708.638,3722.085,"So I approached this from the perspective of a citywide city council that must consider the needs of all of Seattle, and the reality is that no alignment or station location comes without challenging impacts.",225,,
651,0.97,3722.085,3736.232,But it's critical that we position ourselves as a city well when it comes to future work with sound transit staff and as the sound transit board goes into its own deliberations.,225,,
652,0.97,3736.232,3749.078,"So of course I'm going to vote in favor of this resolution today, weighing all the pros and Cons as a citywide elected, truly believing that this put our best foot forward in this process.",225,,
653,0.97,3749.078,3753.182,So thank you very much.,225,,
654,0.97,3753.182,3756.052,"Thank you, Councilmember Nelson.",226,,
655,0.97,3756.052,3758.287,"Colleagues, I'll share my comments now.",226,,
656,0.97,3758.287,3771.534,The amendments that were accepted unanimously by the committee is to note that 14th alignment is unacceptable without a station entrance West of 159.,226,,
657,0.97,3771.534,3780.376,We should Re-Open analysis West of 15th to 22nd to identify cost savings now that the high bridge is not an option due to the Coast Guard's ruling.,226,,
658,0.97,3780.376,3791.921,"15th Avenue is our preferred alignment, and there are Cost-Saving opportunities available to us as compared to what sound transit staff have put forward.",226,,
659,0.97,3791.921,3803.866,If we shift to looking at using right of way rather than private property or shifting the station a block North or South to use private property there.,226,,
660,0.97,3803.866,3808.437,We need to connect our light rail spine to Tacoma and Everett as fast as possible.,226,,
661,0.97,3808.437,3811.474,And I'm committed to seeing that through.,226,,
662,0.97,3811.474,3821.017,"As the Tricounty board heads towards making a decision, it is critical decisions are not rushed without full analysis of the options we have as this is hundred year infrastructure.",226,,
663,0.97,3821.017,3826.222,I'm here to assist with any Cost-Saving option in Ballard.,226,,
664,0.97,3826.222,3829.425,I can show you where they are.,226,,
665,0.97,3829.425,3830.927,"I live, breathe that community.",226,,
666,0.97,3830.927,3831.494,It's my community.,226,,
667,0.97,3831.494,3841.637,"And it's critical, again, for an entrance to be West of 15th because the housing commercial core is West of 15th.",226,,
668,0.97,3841.637,3843.806,The Ridership is highest coming from West 15th.,226,,
669,0.97,3843.806,3866.395,"And the reason we need that station entrance is because 15th Avenue Northwest is the third used--most used North/South corridor in the city only behind Sr-99 and I-5, asking pedestrians to cross 15th Avenue at grade will impact Ridership, and does not align with our city's vision zero commitment.",226,,
670,0.97,3866.395,3878.04,We also heard during committee both Montlake and Broadway received station Entrances and pedestrian infrastructure to also avoid similar issues.,226,,
671,0.97,3878.04,3883.679,"Lastly, I'll note that the 14th Avenue station option Buts the industrial district.",226,,
672,0.97,3883.679,3893.089,"When you exit the station, you are in the industrial district, and the land to the northeast is not zoned for maximum density with neighborhood residential in close proximity.",226,,
673,0.97,3893.089,3900.463,The densest zoning and housing core in Ballard is between 24th and 15th Avenue Northwest.,226,,
674,0.97,3900.463,3902.131,North all the way to 65Th.,226,,
675,0.97,3902.131,3913.609,"This is why 15th Avenue Northwest is the preferred alignment, and we need grade separated connection if 14th Avenue is going to be considered.",226,,
676,0.97,3913.609,3925.421,"Again, as always, I am committed to seeing this project through to Tacoma and to Everett, and we have to understand that we have to do our part here in the city and sound transit.",226,,
677,0.97,3925.421,3933.496,"Absolutely, we're not looking for bells and whistles, we're just looking for the things that serve our communities.",226,,
678,0.97,3933.496,3935.398,"Chair, any closing comments?",226,,
679,0.97,3935.398,3936.632,No thank you.,227,,
680,0.97,3936.632,3937.533,Thank you.,228,,
681,0.97,3937.533,3942.838,"If not, will the clerk please call the roll on the adoption of the resolution?",228,,
682,0.97,3942.838,3945.374,Councilmember Herbold?,229,,
683,0.97,3945.374,3945.875,Yes.,230,,
684,0.97,3945.875,3948.177,Councilmember Lewis?,231,,
685,0.97,3948.177,3951.047,Yes.,232,,
686,0.97,3951.047,3951.614,Councilmember Morales?,233,,
687,0.97,3951.614,3952.281,Yes.,234,,
688,0.97,3952.281,3954.083,Councilmember Mosqueda?,235,,
689,0.97,3954.083,3954.55,Aye.,236,,
690,0.97,3954.55,3956.585,Councilmember Nelson?,237,,
691,0.97,3956.585,3959.455,Aye.,238,,
692,0.97,3959.455,3960.089,Councilmember Pedersen?,239,,
693,0.97,3960.089,3960.356,Yes.,240,,
694,0.97,3960.356,3960.856,Councilmember Sawant?,241,,
695,0.97,3960.856,3961.09,Yes.,242,,
696,0.97,3961.09,3963.359,Council President pro Tem Strauss?,243,,
697,0.97,3963.359,3963.592,Yes.,244,,
698,0.97,3963.592,3964.56,"Eight in favor, none opposed.",245,,
699,0.97,3964.56,3970.766,"Thank you, the resolution is adopted.",246,,
700,0.97,3970.766,3971.734,The chair will sign it.,246,,
701,0.97,3971.734,3978.04,"Item I, item removed from the consent calendar, no items were removed from the consent calendar.",246,,
702,0.97,3978.04,3979.642,"Item J, adoption of other resolutions.",246,,
703,0.97,3979.642,3983.245,There are no other resolutions for introduction and adoption today.,246,,
704,0.97,3983.245,3989.585,"Item K, other business, is there any other business to come before the Council?",246,,
705,0.97,3989.585,3989.919,Mr. chair?,247,,
706,0.97,3989.919,3991.02,Councilmember Mosqueda?,248,,
707,0.97,3991.02,3992.989,"Thank you, Mr. chair.",249,,
708,0.97,3992.989,4004.233,"I believe I'm already excused on August 2ND for local progress, but I do want to ask to be excused the week prior on July 26th, Mr. chair, from full council.",249,,
709,0.97,4004.233,4004.5,Great.,250,,
710,0.97,4004.5,4016.779,"If there is no objection, Councilmember Mosqueda is excused from the July 26th city council meeting.",250,,
711,0.97,4016.779,4027.723,"Hearing no objection, Councilmember Mosqueda is excused from the July 26th city council meeting.",250,,
712,0.97,4027.723,4028.324,Any other business?,250,,
713,0.97,4028.324,4031.36,"Seeing none, I move--going back up.",250,,
714,0.97,4031.36,4035.498,This does conclude the items of business on today's agenda.,250,,
715,0.97,4035.498,4040.236,"Our next regularly scheduled city council meeting is Tuesday, July 19th at 2:00 P.M.",250,,
716,0.97,4040.236,4044.473,We do have a special city council meeting on July 14th at 2:00 P.M.,250,,
717,0.97,4044.473,4053.949,I hope you all have a wonderful afternoon.,250,,
718,0.97,4053.949,4054.35,We are adjourned.,250,,
719,0.97,4054.35,4054.683,Thank you.,251,,
