index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
646,0.97,4400.162,4409.004,"Thomas, I am so sorry . I know you waited until the very, very end here.",199,,
647,0.97,4409.004,4411.407,Let's see if we can try one more time.,199,,
648,0.97,4411.407,4417.146,Star six.,199,,
649,0.97,4417.146,4421.15,"Thomas, we are still not able to hear you . I am so sorry.",199,,
650,0.97,4421.15,4434.129,You can Email your comments to us at Coucil @ Seattle.Gov . We do review our Email and take those comments into consideration.,199,,
651,0.97,4434.129,4438.4,"Again, my apologies we are having technical difficulties.",199,,
652,0.97,4438.4,4442.471,I can see your tile but I am showing yours till muted.,199,,
653,0.97,4442.471,4451.013,We will go ahead and end the period of public comment and move to other items of business on this afternoon's agenda.,199,,
654,0.97,4451.013,4457.486,Up next's payment of the bills . will the clerk please read the title?,200,,
655,0.97,4457.486,4471.4,"Council the 120132 money to audited claims on the July 12, 2021 through July 16th, 2021 and order in the payment thereof.",201,,
656,0.97,4471.4,4472.367,"Thank you, Madam clerk.",202,,
657,0.97,4472.367,4479.107,I moved the past 120132. is there a second?,202,,
658,0.97,4479.107,4479.475,Second.,203,,
659,0.97,4479.475,4481.109,It has been moved and Seconded and.,204,,
660,0.97,4481.109,4483.912,Are there any comments?,204,,
661,0.97,4483.912,4488.817,"Hearing no comments, will the clerk please call the roll on the passage of the bill?",204,,
662,0.97,4488.817,4489.418,Herbold?,205,,
663,0.97,4489.418,4490.485,Yes.,206,,
664,0.97,4490.485,4491.22,Juarez?,207,,
665,0.97,4491.22,4492.287,Aye.,208,,
666,0.97,4492.287,4492.888,Lewis?,209,,
667,0.97,4492.888,4494.923,Yes.,210,,
668,0.97,4494.923,4495.524,Pedersen?,211,,
669,0.97,4495.524,4496.325,Yes.,212,,
670,0.97,4496.325,4497.125,Sawant?,213,,
671,0.97,4497.125,4498.126,Yes.,214,,
672,0.97,4498.126,4499.595,Strauss?,215,,
673,0.97,4499.595,4501.23,Yes.,216,,
674,0.97,4501.23,4502.831,President Gonzalez?,217,,
675,0.97,4502.831,4505.634,Aye.,218,,
676,0.97,4505.634,4508.337,"Seven in favor, none opposed.",219,,
677,0.97,4508.337,4511.54,"Thank you, Madam clerk.",220,,
678,0.97,4511.54,4515.444,The clerk please affix my signature to the resignation on my behalf.,220,,
679,0.97,4515.444,4520.649,With the clerk please read the short title of item one into the record?,220,,
680,0.97,4520.649,4542.437,"Council bill 120126, relating to Seattle parks and recreation authorizing an exchange of city-owned property at Walt Hundley Playfield for property owned by Seattle school district no.",221,,
681,0.97,4542.437,4544.273,1 adjacent to West Seattle elementary school.,221,,
682,0.97,4544.273,4545.14,Thank you so much.,222,,
683,0.97,4545.14,4551.546,I moved to pass Council bill 120126. is there a second?,222,,
684,0.97,4551.546,4552.381,Second.,223,,
685,0.97,4552.381,4563.759,I will hand it over to Councilmember Juarez to address the item.,224,,
686,0.97,4563.759,4572.501,"Thank you, Council president and thank you to allow this item to advance to full council so Seattle parks and public schools can meet their deadline.",225,,
687,0.97,4572.501,4627.356,"Colleagues, as I shared with you in an Email on Friday, July 23rd, this executive proposed legislation will authorize an exchange of city-owned property at Walt Hundley Playfield adjacent to West Seattle elementary school . We have done these common property swaps between parks and other city departments such as the zoo and Aquarium and now we are doing another one for Seattle public schools . Seattle public schools and parks and Rec began the process of formally transferring these two pieces of property in the 1980s but did not complete the legal process required for transferring the properties including the execution of quick claim deeds . The property trade involves two pieces of land of equal value and size.",225,,
688,0.97,4627.356,4640.902,This will give Seattle parks and Rec full control and Seattle public schools full control and order to develop its property at the elementary school.,225,,
689,0.97,4640.902,4648.644,It ensures a portion of the property be transferred to Seattle public schools were made available for public outdoor recreation through the execution of a local agreement between the two agencies.,225,,
690,0.97,4648.644,4653.148,"Madam President, I recommend the Council pass this bill.",225,,
691,0.97,4653.148,4653.582,Thank you.,225,,
692,0.97,4653.582,4663.291,"Thank you, Councilmember Juarez . Councilmember Herbold, do you have your hand raised?",226,,
693,0.97,4663.291,4672.801,I want to thank Councilmember Juarez for bringing this forward . I want to add a little bit of more detail about the Interlocal agreement.,227,,
694,0.97,4672.801,4701.129,The agreement specifies that the District will not develop or fenced off the public recreation portion but will have the ability to install a gate in the existing fence that will allow students to access and recreate . Neither agency will be required to compensate the other for the exchange . The legislation does not in any way change the current use of the affected use of property.,227,,
695,0.97,4701.129,4708.336,They will continue to be used as they are now but with appropriately upheld by the correct agency user.,227,,
696,0.97,4708.336,4708.57,Thanks.,227,,
697,0.97,4708.57,4715.644,"Thank you so much, Councilmember Herbold . any additional comments on the bill?",228,,
698,0.97,4715.644,4720.816,"Hearing none, will the clerk please call the roll on the passage of the bill?",228,,
699,0.97,4720.816,4721.416,Herbold?,229,,
700,0.97,4721.416,4721.95,Yes.,230,,
701,0.97,4721.95,4722.851,Juarez?,231,,
702,0.97,4722.851,4724.052,Aye.,232,,
703,0.97,4724.052,4724.653,Lewis?,233,,
704,0.97,4724.653,4726.655,Yes.,234,,
705,0.97,4726.655,4727.322,Pedersen?,235,,
706,0.97,4727.322,4728.123,Yes.,236,,
707,0.97,4728.123,4728.924,Sawant?,237,,
708,0.97,4728.924,4730.125,Yes.,238,,
709,0.97,4730.125,4730.759,Strauss?,239,,
710,0.97,4730.759,4732.761,Yes.,240,,
711,0.97,4732.761,4734.362,President Gonzalez?,241,,
712,0.97,4734.362,4738.467,Aye.,242,,
713,0.97,4738.467,4741.937,Seven in favor . None opposed.,243,,
714,0.97,4741.937,4747.175,Will the clerk please affix my signature to the legislation on my behalf.,244,,
715,0.97,4747.175,4751.88,Will the clerk please read item two into the record.,244,,
716,0.97,4751.88,4768.497,"Agenda item 2, court file 314479. designation of facial recognition technology as surveillance technology pursuant to Seattle surveillance ordinance, Seattle municipal code 14.18.020.",245,,
717,0.97,4768.497,4769.498,Thank you so much.,246,,
718,0.97,4769.498,4778.507,I moved to approve CF 314479.,246,,
719,0.97,4778.507,4779.474,Is there a second?,246,,
720,0.97,4779.474,4779.908,Second.,247,,
721,0.97,4779.908,4793.922,It has been moved and Seconded to approve CF 314479 . I will hand it over to Councilmember Herbold who is a cosponsor of this item to address the item.,247,,
722,0.97,4793.922,4805.233,Thank you again so much . I really appreciate the ability to work with Councilmember Pedersen on this bill.,248,,
723,0.97,4805.233,4811.139,He is the chair of the committee that has oversight of the surveillance technology related action.,248,,
724,0.97,4811.139,4839.835,"Since this is a clerk file to the surveillance ordinance, I really appreciate his leadership in helping me work through some of the issues related to our recent office of professional accountability investigation where the director concluded that an officer's use of facial recognition technology was not in violation of the city surveillance ordinance.",248,,
725,0.97,4839.835,4884.512,"We received analysis from central staff . The analysis shows that the facial recognition technology is currently within the jurisdiction and Purview of the surveillance ordinance, meaning the use of the technology is currently Pivoted unless reviewed and approved as described in the graphic, or as described in the ordinance itself . In order to eliminate any confusion in the future, whether facial recognition technology is covered by the surveillance ordinance, council central staff recommended we use the clerk file as the mechanism for the particular clarification.",248,,
726,0.97,4884.512,4896.625,We also sort of heard a differing opinions from chief Diaz in the Seattle police Department back in November of 2020 when this issue was first brought to public awareness.,248,,
727,0.97,4896.625,4915.61,Chief Diaz wrote that SPD does not use a clear view ai and he went on to say as chief I am committed to upholding the tenant of the surveillance ordinance and civil liberties of our residents.,248,,
728,0.97,4915.61,4931.66,"It is at odd with those two central priorities . further on my request again last year, the chief sent out a Departmentwide communication reminding everyone in the Seattle police Department about the policy.",248,,
729,0.97,4931.66,4938.667,It made clear that one cannot use personal technology as a means to bypass city policies.,248,,
730,0.97,4938.667,4950.345,It included the review of SPD and the actual content of the policy.,248,,
731,0.97,4950.345,4963.325,"Recently the chief publicly indicated it is a gray area, saying it is not chief Diaz's position to cover the use of the facial recognition software.",248,,
732,0.97,4963.325,4982.51,"Again, the clerk file before the Council will ensure that in the future the surveillance ordinance is very clear that it does include the use of facial recognition technology and will be subject to the review process outlined in the ordinance.",248,,
733,0.97,4982.51,4983.378,Thank you.,248,,
734,0.97,4983.378,4990.518,"Thank you so much, Councilmember Herbold . any additional comments on the clerk file?",249,,
735,0.97,4990.518,4998.426,"Councilmember Pedersen, please.",249,,
736,0.97,4998.426,4999.627,"Thank you, Council President.",250,,
737,0.97,4999.627,5011.006,"As Councilmember Herbold said, approving this would allow facial recognition term technology to be subject of the thorough review and review process as described by the strong surveillance ordinance.",250,,
738,0.97,5011.006,5023.885,There is actually a section 14.1 8.104 that States that the Council may at any time designate technology is or is not surveillance technology.,250,,
739,0.97,5023.885,5026.855,It actually asks for a clerk file to do that.,250,,
740,0.97,5026.855,5036.831,Thanks to the foresight of the authors of the surveillance ordinance for giving us the option to do this today.,250,,
741,0.97,5036.831,5039.534,We encourage you to adopt this clerk file.,250,,
742,0.97,5039.534,5041.269,Thank you.,250,,
743,0.97,5041.269,5051.046,"Thank you so much, Councilmember Pedersen . any additional comments on the clerk file?",251,,
744,0.97,5051.046,5052.714,I am not seeing any other hands raised.,251,,
745,0.97,5052.714,5056.084,Will the clerk please call the roll on the approval of the clerk file?,251,,
746,0.97,5056.084,5056.985,Herbold?,252,,
747,0.97,5056.985,5058.787,Yes.,253,,
748,0.97,5058.787,5059.788,Juarez?,254,,
749,0.97,5059.788,5060.789,Aye.,255,,
750,0.97,5060.789,5061.79,Lewis?,256,,
751,0.97,5061.79,5063.458,Yes.,257,,
752,0.97,5063.458,5064.459,Pedersen?,258,,
753,0.97,5064.459,5065.693,Yes.,259,,
754,0.97,5065.693,5066.494,Sawant?,260,,
755,0.97,5066.494,5067.896,Yes.,261,,
756,0.97,5067.896,5068.496,Strauss?,262,,
757,0.97,5068.496,5070.165,Yes.,263,,
758,0.97,5070.165,5072.4,President Gonzalez?,264,,
759,0.97,5072.4,5076.404,Yes.,265,,
760,0.97,5076.404,5078.339,"Seven in favor, none opposed.",266,,
761,0.97,5078.339,5079.908,The clerk file is approved.,267,,
762,0.97,5079.908,5084.312,Will the clerk please read item 3 into the record.,267,,
763,0.97,5084.312,5105.5,"Cf 314456 full unit lot subdivision application of Isola real estate VI, LLC, to Subdivide three parcels into eight parcels of land and one of those parcels into 13 unit lots at 11200 Pinehurst way NE.",268,,
764,0.97,5105.5,5115.009,Thank you so much . I moved to file CF 314456 . is there a second?,269,,
765,0.97,5115.009,5116.244,Second.,270,,
766,0.97,5116.244,5117.245,Thank you so much.,271,,
767,0.97,5117.245,5122.75,It has been moved and Seconded.,271,,
768,0.97,5122.75,5126.02,I will hand it over to Councilmember Strauss to address the item.,271,,
769,0.97,5126.02,5140.468,This clerk file and our next item 4 on the agenda is the ordinance that will be associated with this clerk file.,272,,
770,0.97,5140.468,5158.686,This is a technical and legal matter where city councils role is to ensure that this process has certified the needs and meets all of the conditions previously set by the hearing Examiner . Let me go through the points here.,272,,
771,0.97,5158.686,5170.298,It grants final approval to the Heinz at Northgate subdivision.,272,,
772,0.97,5170.298,5179.674,It divides one parcel into eight with one of those being further Subdivided into 13 unit lots for individual Townhome sales.,272,,
773,0.97,5179.674,5193.288,In total it includes 13 Townhomes . The Council's role in this process is to certify it meets all conditions set by the Examiner.,272,,
774,0.97,5193.288,5201.162,Seattle Department of transportation and constructions and staff have all confirmed that it meets all requirements and recommend the Council APPROVES this recommendation.,272,,
775,0.97,5201.162,5207.235,"With that in mind, I move to place CF 314479 on file.",272,,
776,0.97,5207.235,5209.504,"Thank you, Council President.",272,,
777,0.97,5209.504,5217.845,"Thank you, Councilmember Strauss . are there any additional comments on the clerk file?",273,,
778,0.97,5217.845,5221.115,"Hearing none, will the clerk please call the roll on the filing of the clerk file?",273,,
779,0.97,5221.115,5224.252,Herbold?,274,,
780,0.97,5224.252,5224.953,Yes.,275,,
781,0.97,5224.953,5226.154,Juarez?,276,,
782,0.97,5226.154,5227.155,Aye.,277,,
783,0.97,5227.155,5227.956,Lewis?,278,,
784,0.97,5227.956,5229.624,Yes.,279,,
785,0.97,5229.624,5230.625,Pedersen?,280,,
786,0.97,5230.625,5231.859,Yes.,281,,
787,0.97,5231.859,5232.66,Sawant?,282,,
788,0.97,5232.66,5233.861,Yes.,283,,
789,0.97,5233.861,5234.462,Strauss?,284,,
790,0.97,5234.462,5235.73,Yes.,285,,
791,0.97,5235.73,5237.532,President Gonzalez?,286,,
792,0.97,5237.532,5240.168,Yes.,287,,
793,0.97,5240.168,5242.203,"Seven in favor, none opposed.",288,,
794,0.97,5242.203,5244.839,The clerk file is placed on file.,289,,
795,0.97,5244.839,5251.479,With the clerk please read item 4 into the record?,289,,
796,0.97,5251.479,5267.595,"Cb 120127, approving and confirming the Plat of ""the pines at Northgate"" in the portions of Northeast quarter of Southeast quarter of section 29, Township 26 North, range 4 East, W.M.",290,,
797,0.97,5267.595,5271.499,"In King County, Washington.",290,,
798,0.97,5271.499,5272.1,Thank you.,291,,
799,0.97,5272.1,5277.705,I moved to pass CB 120127 . is there a second?,291,,
800,0.97,5277.705,5278.773,Second.,292,,
801,0.97,5278.773,5287.315,"Thank you so much . It has been moved and Seconded . I will hand it over to you, Councilmember Strauss.",293,,
802,0.97,5287.315,5291.986,"Thank you, Council President.",294,,
803,0.97,5291.986,5299.494,This is the associated Council billed to the previous clerk file for Heinz at Northgate.,294,,
804,0.97,5299.494,5303.498,All subject matter has been ordered.,294,,
805,0.97,5303.498,5307.201,I moved to pass CB 120127.,294,,
806,0.97,5307.201,5313.741,Great.,295,,
807,0.97,5313.741,5314.509,Thank you so much.,295,,
808,0.97,5314.509,5315.343,Are there additional comments?,295,,
809,0.97,5315.343,5317.945,"Hearing none, please call the roll in the passage of the bill.",295,,
810,0.97,5317.945,5318.613,Herbold?,296,,
811,0.97,5318.613,5319.147,Yes.,297,,
812,0.97,5319.147,5320.415,Juarez?,298,,
813,0.97,5320.415,5321.249,Aye.,299,,
814,0.97,5321.249,5322.05,Lewis?,300,,
815,0.97,5322.05,5324.052,Yes.,301,,
816,0.97,5324.052,5324.852,Pedersen?,302,,
817,0.97,5324.852,5326.12,Yes.,303,,
818,0.97,5326.12,5327.522,Sawant?,304,,
819,0.97,5327.522,5328.556,Yes.,305,,
820,0.97,5328.556,5329.357,Strauss?,306,,
821,0.97,5329.357,5330.958,Yes.,307,,
822,0.97,5330.958,5332.226,Council President Gonzalez?,308,,
823,0.97,5332.226,5335.43,Yes.,309,,
824,0.97,5335.43,5336.23,Seven in favor.,310,,
825,0.97,5336.23,5337.265,None opposed.,310,,
826,0.97,5337.265,5342.97,Will the clerk please affix my signature to the legislation on my behalf.,311,,
827,0.97,5342.97,5348.609,Will the clerk please read items five through 11 into the record?,311,,
828,0.97,5348.609,5368.396,"Appointment of the economic committee, 5 through 11. the appointment of Audrey, Bunnie Marie Moore as members of the Seattle music Commission for a term August 31st, 2024.",312,,
829,0.97,5368.396,5388.549,"The appointment and reappointment of Jason Clackley, sue Ennis, and Eric the Lavoie for August 31st, 2024 . in the appointment of Denise Burnside and Casey and McKay as members of the Seattle music Commission for August 31st, 2022.",312,,
830,0.97,5388.549,5391.919,The committee recommends the appointments be confirmed.,312,,
831,0.97,5391.919,5394.722,"Thank you so much, Madame clerk.",313,,
832,0.97,5394.722,5406.934,"Colleagues, as you know Councilmember Morales is not here today . I am hoping she sent notes to someone.",313,,
833,0.97,5406.934,5409.604,My script says she will speak to these but she is not here.,313,,
834,0.97,5409.604,5420.982,Does anyone have talking points for Councilmember Morales' appointments?,313,,
835,0.97,5423.284,5427.054,Councilmember Pedersen?,314,,
836,0.97,5427.054,5429.724,I am happy to try to speak to the appointments.,315,,
837,0.97,5429.724,5432.126,I was at the committee but I don't have the official notes.,315,,
838,0.97,5432.126,5433.361,That would be great.,316,,
839,0.97,5433.361,5437.431,"If you don't mind, I appreciate it.",316,,
840,0.97,5437.431,5443.337,"Of course . Thank you, Council President.",317,,
841,0.97,5443.337,5450.778,"Colleagues, the community of economic development committee was honored to see all of these applicants at the committee.",317,,
842,0.97,5450.778,5455.883,They are all qualified and excited to serve.,317,,
843,0.97,5455.883,5457.552,They were unanimously recommended by the committee.,317,,
844,0.97,5457.552,5463.791,I know that chair Morales would like to see them all appointed today.,317,,
845,0.97,5463.791,5478.406,"Council President, with Councilmember Pedersen and if I could just say I was looking through my notes and I can't find them but it was pretty awesome.",318,,
846,0.97,5478.406,5479.407,A lot of them showed up.,318,,
847,0.97,5479.407,5480.708,They are very busy.,318,,
848,0.97,5480.708,5485.88,They are very excited . We got a chance to look at their packets.,318,,
849,0.97,5485.88,5498.159,Councilmember Morales did a phenomenal job introducing the folks and so did the departments that were there to introduce the folks and they were all passed unanimously.,318,,
850,0.97,5498.159,5502.396,I appreciate it . We are doing what we can hear.,319,,
851,0.97,5502.396,5536.764,"I know the materials have been available to members of the viewing public both related to the committee but also on today's Council agenda with the full appointment packets available and I do see that the record reflects that all five Councilmembers that are members of the economic committee recommended that the city council confirm these appointments . If there are no additional comments or questions, we can go ahead and forward.",319,,
852,0.97,5536.764,5545.072,"Hearing no additional comments or questions, I would ask that the clerk called the role on the approval of the appointments.",319,,
853,0.97,5545.072,5551.779,Herbold?,320,,
854,0.97,5551.779,5553.18,Yes.,321,,
855,0.97,5553.18,5553.781,Lewis?,322,,
856,0.97,5553.781,5556.45,Yes.,323,,
857,0.97,5556.45,5557.251,Pedersen?,324,,
858,0.97,5557.251,5558.486,Yes.,325,,
859,0.97,5558.486,5559.086,Sawant?,326,,
860,0.97,5559.086,5560.288,Yes.,327,,
861,0.97,5560.288,5561.289,Strauss?,328,,
862,0.97,5561.289,5562.957,Yes.,329,,
863,0.97,5562.957,5564.358,Council President Gonzalez?,330,,
864,0.97,5564.358,5569.463,Aye.,331,,
865,0.97,5569.463,5570.831,"Seven in favor, none opposed.",332,,
866,0.97,5570.831,5571.699,Thank you so much.,333,,
867,0.97,5571.699,5574.101,The motion carries.,333,,
868,0.97,5574.101,5577.104,1970 through 1976 are confirmed.,333,,
869,0.97,5577.104,5579.573,Please read 12 through 16.,333,,
870,0.97,5579.573,5600.728,"Agenda items 12 through 16, appointments 1977 through 1979, 1981, and 1982. the appointment of Morgan Cain, Kyla Evans, Vinati Mamidala, members of the Seattle women's Commission for July 1ST, 2022.",334,,
871,0.97,5600.728,5613.941,"The appointments of Ophelia Parker and Jema K. Turk for July first, 2023. the committee recommends these appointments be confirmed.",334,,
872,0.97,5613.941,5616.143,"Thank you so much, Madame clerk.",335,,
873,0.97,5616.143,5620.047,The first is Morgan Cain to the Seattle women's Commission.,335,,
874,0.97,5620.047,5632.76,"Again, the members of the economic development committee had an opportunity to consider all of these packets and approved and recommended that Council confirm all of the appointments we are about to discuss.",335,,
875,0.97,5632.76,5641.736,Morgan Cain 20 2016 after graduating from the University of Washington with a BA in psychology.,335,,
876,0.97,5641.736,5649.977,She went to the Uw goal of technology and Governance where she focuses primarily on conducting Participatory research.,335,,
877,0.97,5649.977,5659.587,She is passionate about social and economic justice and is there interested in identity opportunity and health.,335,,
878,0.97,5659.587,5669.563,They spend their free time protecting women's rights and is an active member of the Lgbtq+ community in Seattle.,335,,
879,0.97,5669.563,5674.268,Morgan lives in Capitol Hill with her partner where they enjoy browsing used bookstores and urban gardening.,335,,
880,0.97,5674.268,5678.372,That is Morgan . Let me pull up the next appointment.,335,,
881,0.97,5678.372,5684.545,Bear with me as I Scroll through a rather voluminous agenda here.,335,,
882,0.97,5684.545,5696.323,The next appointment is Kyla Evans . Let's see here . sorry about that.,335,,
883,0.97,5696.323,5707.134,Kyla Evans is a clinical social worker at Harborview medical center.,335,,
884,0.97,5707.134,5710.237,Her professional background includes domestic and international advocacy.,335,,
885,0.97,5710.237,5715.342,As well as program development and management on a focus on women's issues.,335,,
886,0.97,5715.342,5729.59,"She completed consulting work for services and has served as a founding member of student staff and faculty led collective amid--excuse me, aimed at social work practice at the University of Washington.",335,,
887,0.97,5729.59,5738.866,She has a Masters in social work from the University of Washington as well as a Masters in science in public service.,335,,
888,0.97,5738.866,5748.576,"She was born and raised in the little town of Brewster, Washington and currently resides in the central District of Seattle.",335,,
889,0.97,5748.576,5774.602,"Our next appointments to consider for the Seattle women's Commission, the appointments of Vinati Mamidala . again, this appointee has lived in Seattle since 1997 and is currently employed since 2003 . before that, the King County Department of finance.",335,,
890,0.97,5774.602,5791.886,She currently has a bachelors degree in arts and a nonprofit management certification from the University of Washington and is very excited about serving our local community in this role.,335,,
891,0.97,5791.886,5795.723,There is one more appointment for the Council to consider.,335,,
892,0.97,5795.723,5803.631,Let me pull that one up or call the record.,335,,
893,0.97,5803.631,5804.231,"Oh, two more.",335,,
894,0.97,5804.231,5806.033,The next one is Ophelia Parker.,335,,
895,0.97,5806.033,5815.609,Ophelia Parker is a resident of both Capitol Hill and the central district.,335,,
896,0.97,5815.609,5829.256,She works full-time as a legal project coordinator for Russell Myers and supports a team of attorneys and focuses her work on patient advocacy and efficacy.,335,,
897,0.97,5829.256,5838.199,Also currently enrolled at the University of Washington where they are studying for certification in project management while they prepare for their masters degree.,335,,
898,0.97,5838.199,5844.738,Also very excited about serving on the Seattle Commission.,335,,
899,0.97,5844.738,5848.475,Our last appointee for consideration for the Seattle women's Commission is Jema K.,335,,
900,0.97,5848.475,5866.06,Turk . Jema is working diligently to expand training and success.,335,,
901,0.97,5866.06,5875.569,She hopes to use her professional expertise and personal input into women's issues to connect families with her community.,335,,
902,0.97,5875.569,5882.009,She pledges to be a committed and active member of the Commission.,335,,
903,0.97,5882.009,5898.492,"Her family recently moved to Seattle, but she has already found a deep affection and love for our city and is looking forward to continuing to work on issues that impact women in particular.",335,,
904,0.97,5898.492,5911.305,Her concerns about the number of women that have left the workforce due to Covid and shepherding policies toward integrating women into the workforce.,335,,
905,0.97,5911.305,5913.741,"Colleagues, those are our appointees for consideration on the Seattle women's Commission.",335,,
906,0.97,5913.741,5916.543,Are there additional comments?,335,,
907,0.97,5916.543,5926.12,"Hearing none, will the clerk please call the role for appointments 1977 through 1979, 1981, in 1982?",335,,
908,0.97,5926.12,5926.52,Herbold?,336,,
909,0.97,5926.52,5927.154,Yes.,337,,
910,0.97,5927.154,5927.755,Juarez?,338,,
911,0.97,5927.755,5928.355,Aye.,339,,
912,0.97,5928.355,5929.356,Lewis?,340,,
913,0.97,5929.356,5930.357,Yes.,341,,
914,0.97,5930.357,5931.825,Pedersen?,342,,
915,0.97,5931.825,5933.027,Yes.,343,,
916,0.97,5933.027,5933.861,Sawant?,344,,
917,0.97,5933.861,5934.862,Yes.,345,,
918,0.97,5934.862,5935.663,Strauss?,346,,
919,0.97,5935.663,5937.264,Yes.,347,,
920,0.97,5937.264,5939.333,Council President Gonzalez?,348,,
921,0.97,5939.333,5942.169,Yes.,349,,
922,0.97,5942.169,5944.238,"Seven in favor, none opposed.",350,,
923,0.97,5944.238,5954.381,The motion carries and appointments are confirmed.,351,,
924,0.97,5954.381,5957.584,With the clerk please read items 18 through 21 into the record?,351,,
925,0.97,5957.584,5991.752,"Appointments 1983 through 1986. appointment of Steven Hooper Junior as a member of the domestic workers standards their February 28, 2023. the reappointment and appointment of Silvia Gonzalez, Elizabeth Hunter-Keller, and Marie Gabrielle Rosen Bert, domestic workers standards board for every 28, 2024. the committee recommends these appointments be confirmed.",352,,
926,0.97,5991.752,5994.121,Thank you so much.,353,,
927,0.97,5994.121,5999.626,"Councilmember Herbold, I will hand it over to you.",353,,
928,0.97,5999.626,6000.494,Thank you for that.,353,,
929,0.97,6000.494,6001.929,Thank you so much.,354,,
930,0.97,6001.929,6008.002,"Appointment 01983, Steven Hooper is a new appointee.",354,,
931,0.97,6008.002,6022.182,"He currently serves as president of Ethan stole restaurants . his experience of an employer including Nannies, au pairs, gardeners, plumbers, electricians, and other trades people.",354,,
932,0.97,6022.182,6028.856,"Appointment 01948, the reappointment of Silvia Gonzalez.",354,,
933,0.97,6028.856,6043.971,Domestic worker Organizer who has served on the board of director of the National domestic workers Alliance for several years and has played an instrumental role in the Seattle domestic workers bill of rights.,354,,
934,0.97,6043.971,6045.406,This is her second term.,354,,
935,0.97,6045.406,6049.576,"Appointment 01985, Elizabeth Hunter-Keller.",354,,
936,0.97,6049.576,6058.786,Liz is a resident of district 6 . She is a domestic worker employer of a Housecleaner and Nanny.,354,,
937,0.97,6058.786,6063.257,In her professional life she has extensive experience in public relations and marketing.,354,,
938,0.97,6063.257,6071.732,She volunteers for a local nonprofit . She is passionate ensuring domestic workers are treated with dignity and respect.,354,,
939,0.97,6071.732,6097.791,"This will be Liz's second term as well . Finally appointment 01986, Marie Gabrielle Rosembert . This is a new appointee who migrated from Haiti in the Mid-80S . She is a former licensed x-ray technician and is currently working as a Nanny and nursing assistant in the Seattle area.",354,,
940,0.97,6097.791,6107.501,"Thank you so much, Councilmember Herbold for covering that particular report . are there additional comments?",355,,
941,0.97,6107.501,6115.042,"Hearing none, will the clerk please call the roll on appointments 1983 through 1986?",355,,
942,0.97,6115.042,6115.843,Herbold?,356,,
943,0.97,6115.843,6117.044,Yes.,357,,
944,0.97,6117.044,6117.845,Juarez?,358,,
945,0.97,6117.845,6119.113,Aye.,359,,
946,0.97,6119.113,6119.746,Lewis?,360,,
947,0.97,6119.746,6120.948,Yes.,361,,
948,0.97,6120.948,6121.949,Pedersen?,362,,
949,0.97,6121.949,6122.95,Yes.,363,,
950,0.97,6122.95,6124.017,Sawant?,364,,
951,0.97,6124.017,6124.952,Yes.,365,,
952,0.97,6124.952,6126.019,Strauss?,366,,
953,0.97,6126.019,6127.221,Yes.,367,,
954,0.97,6127.221,6129.223,Council President Gonzalez?,368,,
955,0.97,6129.223,6131.058,Yes.,369,,
956,0.97,6131.058,6133.26,"Seven in favor, none opposed.",370,,
957,0.97,6133.26,6139.5,The motion carries and appointments are confirmed.,371,,
958,0.97,6139.5,6142.436,Will the clerk please read items 20 through 25 into the record.,371,,
959,0.97,6142.436,6146.773,Sustainability and Renters rights committee.,372,,
960,0.97,6146.773,6150.544,Agenda items 22 through 25.,372,,
961,0.97,6150.544,6174.835,"Appointments 1966 through 1969, appointment of Emily J. Myers, Andrea Ornelas, Deepa Sivarajan on April 30th, 2022 and appointment of Kristina Chu as a member of the green new deal oversight board for April 30th, 2023.",372,,
962,0.97,6174.835,6177.804,The committee recommends these appointments be confirmed.,372,,
963,0.97,6177.804,6179.973,Thank you so much.,373,,
964,0.97,6179.973,6186.079,"Councilmember Sawant, I will hand it over to you to walk us through this report.",373,,
965,0.97,6186.079,6197.724,"Thank you, president Gonzalez . These four appointments are the last Council nominated appointments to the green new deal oversight board.",374,,
966,0.97,6197.724,6216.21,The board has only four remaining vacancies . Andrea Ornelas and Emily J. Myers are being appointed to the green new deal oversight ward.,374,,
967,0.97,6216.21,6223.717,Andrea is the assistant political direct there for member outreach and serves on the board for labor board 242.,374,,
968,0.97,6223.717,6231.425,Emily Myers serves on the board for 21.,374,,
969,0.97,6231.425,6241.234,The Washington policy manager for climate solutions and is being approved to the oversight board solution reserved for people with expertise in climate change.,374,,
970,0.97,6241.234,6249.076,Finally Kristina Chu is being appointed for a youth representative.,374,,
971,0.97,6249.076,6258.685,"She organizes with sunrise Seattle, the Sustainability and Committee ANNOUNCES these appointments . Thank you.",374,,
972,0.97,6258.685,6265.158,"Thank you, Councilmember Sawant . any additional comments?",375,,
973,0.97,6265.158,6270.998,"Hearing none, will the clerk please call the roll on the confirmation of appointments 1966 through 1969?",375,,
974,0.97,6270.998,6271.398,Herbold?,376,,
975,0.97,6271.398,6272.499,Yes.,377,,
976,0.97,6272.499,6273.066,Juarez?,378,,
977,0.97,6273.066,6274.301,Aye.,379,,
978,0.97,6274.301,6274.901,Lewis?,380,,
979,0.97,6274.901,6276.103,Yes.,381,,
980,0.97,6276.103,6277.304,Pedersen?,382,,
981,0.97,6277.304,6278.505,Yes.,383,,
982,0.97,6278.505,6279.406,Sawant?,384,,
983,0.97,6279.406,6280.407,Yes.,385,,
