index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
599,0.97,4150.579,4163.692,So he issues a management action recommendation or just a policy recommendation when it is basically a tool for correcting a gap or ambiguity or an issue with SPD policy.,93,,
600,0.97,4163.692,4177.373,"In 2020 so far, we have issued 13 of these policy recommendations including two that were just issued last week.",93,,
601,0.97,4177.373,4188.45,"Spd has fully implemented, it says on slide 2, but we just got word yesterday I believe that they've implemented four more.",93,,
602,0.97,4188.45,4196.759,So they've actually implemented or they've completed six of the policy recommendations and I know they're close to completing many others.,93,,
603,0.97,4196.759,4204.833,They had a tough year as mentioned in terms of Covid and staffing issues.,93,,
604,0.97,4204.833,4206.435,We've traveled and been collaborating.,93,,
605,0.97,4206.435,4212.041,They're just unable to get many of these moving as quickly as normal.,93,,
606,0.97,4212.041,4216.645,"While they're still outstanding, they will be completed at some point.",93,,
607,0.97,4216.645,4222.952,"They can either partially implement them, fully implement them, or decline action.",93,,
608,0.97,4222.952,4225.621,A lot of them are still active.,93,,
609,0.97,4225.621,4238.367,"On the next slide, we give you a screen shot of what OPA Website looks like where it shows all the different recommendations.",93,,
610,0.97,4238.367,4252.915,Opa and SPD meet quarterly to discuss the recommendations and to be sure they're still continuing moving along and that we are on the same page about what each recommendation means and whether or not it has been fully implemented or partially implemented.,93,,
611,0.97,4252.915,4255.718,Can you go to the next slide please?,93,,
612,0.97,4255.718,4256.018,Thank you.,93,,
613,0.97,4256.018,4263.459,Here is a screen shot of what our page looks on our OPA Website of management action recommendations.,93,,
614,0.97,4263.459,4265.394,The issue is in the left column.,93,,
615,0.97,4265.394,4269.632,That shows the 13 that have been issued in 2020 this year.,93,,
616,0.97,4269.632,4274.103,Then the topic is listed in the third column.,93,,
617,0.97,4274.103,4277.74,That is kind of a general overview of what the topic is.,93,,
618,0.97,4277.74,4279.908,Then it says the status.,93,,
619,0.97,4279.908,4290.986,You can click on both the topic and the status to see the letter that OPA transmitted to SPD to discuss the issue and underlying investigation and case.,93,,
620,0.97,4290.986,4303.666,Then you can click on the link in the OPA status to see how SPD Responsibled and which pieces they either implemented or why they declined action or partially implemented.,93,,
621,0.97,4303.666,4310.572,Feel free to go to OPA's Website and look at the policy recommendations in more detail if you would like.,93,,
622,0.97,4310.572,4311.006,Thank you.,94,,
623,0.97,4311.006,4327.356,"It occurs to me that we actually do have SPD represented at the table with us Today., I think, just for exactly this purpose of engaging with SPD about topics like this.",94,,
624,0.97,4327.356,4340.903,"I am wondering Rebecca if you have a few words to say about status of the 2020 recommendations, whether or not you believe additional recommendations will be implemented this year.",94,,
625,0.97,4340.903,4356.685,"Then I would ask whether or not there is is similar procedure in place as described for the OPA, if there is a similar procedure in place for CPC as it relates to their open and Unimplemented recommendations.",94,,
626,0.97,4356.685,4358.12,"Good morning, yes.",95,,
627,0.97,4358.12,4360.422,Thank you for the opportunity.,95,,
628,0.97,4360.422,4367.963,"So we meet quarterly with Opi, Oig, CPC to go over the recommendations not all of which are aligned.",95,,
629,0.97,4367.963,4376.372,"So there is often a fair amount of discussion that needs to take place, you know, around what the next course of a action is.",95,,
630,0.97,4376.372,4379.842,There are some recommendations that would require operational changes.,95,,
631,0.97,4379.842,4386.014,So we need to make sure that we are bringing the operational folks to the table to have these discussions as well.,95,,
632,0.97,4386.014,4391.353,"Like so many things, it is a matter of bandwidth and a matter of Prioritization.",95,,
633,0.97,4391.353,4394.356,So we are plowing through these.,95,,
634,0.97,4394.356,4399.595,"There are some recommendations that are pretty easy LIFTS, are policy Tweaks that we agree with.",95,,
635,0.97,4399.595,4407.903,We move forward with those as expeditiously as we can through audit policy and research section.,95,,
636,0.97,4407.903,4415.878,"There are others that require more conversation, whether it's with a lot apartment, whether with all three accountability partners together.",95,,
637,0.97,4415.878,4430.492,We do continue to work through all the management actions we receive through OPA as well as recommendations from CPC and certainly audit recommendations that follow from the Oig.,95,,
638,0.97,4430.492,4433.195,Thank you for that.,96,,
639,0.97,4433.195,4443.338,I am wondering what is the thinking about having different dash boards for different accountability partners?,96,,
640,0.97,4443.338,4465.327,Might it make sense to sort of merge the dash board with a different drop down menu for who is making recommendations so that people have one place to go and see the outstanding recommendations from all three accountability members?,96,,
641,0.97,4465.327,4465.894,That's one question.,96,,
642,0.97,4465.894,4506.301,"The other question, I think it would be helpful on the page where it lists either active or implemented, if there is an indication of items that we shouldn't expect SPD to implement because they disagree, they're not aligned, so we can look at that, understand it, and decide whether or not that's acceptable or whether or not there needs to be more conversation to seek that alignment.",96,,
643,0.97,4506.301,4516.245,I am just thinking of the city auditor and they do an annual report.,96,,
644,0.97,4516.245,4551.413,"They indicate, so it's end report of all the recommendations on all topics over the past years and they do sort of a red, yellow, green indicator to tell the public what the status is and the Red indicator is an indicator that says the public should not expect further work on that item because there is typically a lack of alignment with the Department of whether or not that recommendation should be implemented.",96,,
645,0.97,4551.413,4561.924,I just think of it as part of the transparency that I think we are all seeking that should be evident in the recommendation status.,96,,
646,0.97,4561.924,4566.094,Thank you for those comments Councilmember Herbold.,97,,
647,0.97,4566.094,4570.666,"We actually do NOTE when action has been declined, so that would indicate disagreement.",97,,
648,0.97,4570.666,4577.906,They just happen to be active now and we haven't received a letter that says declined action.,97,,
649,0.97,4577.906,4583.512,"But when they do decline action, that usually indicates disagreement or lack of alignment on the issue.",97,,
650,0.97,4583.512,4587.482,Spd will write a letter and explain why and then you will be able to see that.,97,,
651,0.97,4587.482,4595.123,"If you go to maybe a past year like 2019, it may show action declined and you will be able to see an example.",97,,
652,0.97,4595.123,4597.926,You should be able to see that in the future.,97,,
653,0.97,4597.926,4604.032,It's just these particular ones haven't been designated that because we haven't received the letter.,97,,
654,0.97,4604.032,4605.233,Does that make sense?,97,,
655,0.97,4605.233,4607.502,It does make sense.,98,,
656,0.97,4607.502,4615.711,My recollection is that there is sort of a response letter that is due within a certain amount of time.,98,,
657,0.97,4615.711,4617.279,Is there a time line?,98,,
658,0.97,4617.279,4625.754,"There is a 30 day acknowledgment that the letter has been received, that requirement.",99,,
659,0.97,4625.754,4630.926,We have actually created a separate procedure for management action recommendations.,99,,
660,0.97,4630.926,4636.865,"We track them, and we do have SPD request extension.",99,,
661,0.97,4636.865,4641.103,We actually usually give them six months or three months to complete the action.,99,,
662,0.97,4641.103,4643.271,The acknowledgment letter is just that.,99,,
663,0.97,4643.271,4648.977,"It's basically yes we received your letter, thank you, which isn't very significant.",99,,
664,0.97,4648.977,4657.252,So we've kind of moved beyond that and are tracking additional action.,99,,
665,0.97,4657.252,4680.409,"So using the January 9, 2020, example, a recommendation regarding body worn Video, that is noted as active, but there is no indication that SPD has agreed with the recommendations and that active means we are working on it verses active and the indication is that we don't intend to work on it.",100,,
666,0.97,4680.409,4684.379,Is there a field there that I am missing?,100,,
667,0.97,4684.379,4684.613,No.,101,,
668,0.97,4684.613,4688.216,I believe active generally means active and they're working on it.,101,,
669,0.97,4688.216,4697.926,Some of these just take an awfully long time to implement or are multi pronged in the approach and require multiple months.,101,,
670,0.97,4697.926,4710.839,This year in particular as I mentioned they've asked for a variety of extensions just because of bandwidth.,101,,
671,0.97,4710.839,4723.452,"To address your previous question about merging two policy databases, these recommendations will be reflected on the CPC's more Holistic recommendation Tracker.",101,,
672,0.97,4723.452,4743.305,"While we will continue to have our own web page, individually they will also be documented on Cpcs for anyone who wants a Holistic look.",101,,
673,0.97,4743.305,4743.572,Great.,102,,
674,0.97,4743.572,4743.872,Thank you.,102,,
675,0.97,4743.872,4751.446,Are we at the end of our presentation?,103,,
676,0.97,4751.446,4756.184,One more slide.,104,,
677,0.97,4756.184,4757.185,Got it.,105,,
678,0.97,4757.185,4757.819,Good morning.,106,,
679,0.97,4757.819,4763.692,I will touch briefly on the able program mentioned by the inspector general.,106,,
680,0.97,4763.692,4769.231,Spd received a recommendation from the inspector general to develop a peer intervention program.,106,,
681,0.97,4769.231,4777.739,We sent staff to the New Orleans epic training program with the expectation that we would then be able to develop a training course for SPD.,106,,
682,0.97,4777.739,4786.047,The epic program has since evolved into the able program which is the active bystander for law enforcement.,106,,
683,0.97,4786.047,4804.332,"This program was developed by Georgetown University's innovative policing program, a scenario based training program kind to provide police personnel with tools, training, authority to intervene to prevent or stop improper behavior, to prevent mistakes, promote officer health and wellness.",106,,
684,0.97,4804.332,4808.47,We'll have more information about that coming out.,106,,
685,0.97,4808.47,4816.044,But I want to specifically thank CPC and sound health for the letters they wrote in support of SPD joining the program.,106,,
686,0.97,4816.044,4837.599,"We have four Trainers who are currently part of the train the Trainer program that's ongoing and in January, initial classes will start with personnel from the training section, wellness unit, command, and we expect full roll out to begin in February and continue for several months.",106,,
687,0.97,4837.599,4837.966,Thank you.,107,,
688,0.97,4837.966,4840.669,This is good news to hear.,107,,
689,0.97,4840.669,4847.943,I appreciate your responsiveness to this particular recommendation.,107,,
690,0.97,4847.943,4848.51,And the training efforts.,107,,
691,0.97,4848.51,4861.756,Is there currently within the SPD policy and procedures manual a policy related to the expectation that officers intervene?,107,,
692,0.97,4861.756,4864.492,It's embodied in title 5 of the SPD manual.,108,,
693,0.97,4864.492,4872.934,Do we expect there to be any changes to the current policy based on this implementation and training?,109,,
694,0.97,4872.934,4873.335,That's likely.,110,,
695,0.97,4873.335,4894.322,"As you know most of the policies go through an annual review process and in doing so, we update to align with our current practices and training.",110,,
696,0.97,4894.322,4896.324,All right.,111,,
697,0.97,4896.324,4910.805,So just looking at the Thumbnails of all the other Council members here and looking to see if anybody has any questions?,111,,
698,0.97,4910.805,4923.418,"Not seeing anybody come off mute or any hands raised, so with that, I want to thank all of you for joining us today for your annual review.",111,,
699,0.97,4923.418,4924.452,"It's very, very appreciated.",111,,
700,0.97,4924.452,4940.769,I really appreciate all the efforts especially towards transparency around previous years' recommendations so that we can all hold ourselves and other parts of the system accountable for making progress.,111,,
701,0.97,4940.769,4946.107,Thank you again for joining us and all your hard work in these difficult times.,111,,
702,0.97,4946.107,4950.578,"Alex, can you read the next item into the record.",111,,
703,0.97,4950.578,4976.271,"Agenda item 2, council bill 119974, ordinance relating to civilian and community oversight of police creating a subpoena process for office of police accountability, office of Inspector General for public safety while ensuring due process for individuals subject of the subpoena and acting sections 3.29.126 and .245 to Seattle municipal code.",112,,
704,0.97,4976.271,4977.138,Thank you.,113,,
705,0.97,4977.138,4987.382,"We start with a quick round of introductions, please.",113,,
706,0.97,4987.382,4993.288,"Greg Doss, council central staff.",114,,
707,0.97,4993.288,4995.724,Director of OPA.,115,,
708,0.97,4995.724,4997.092,Good morning.,116,,
709,0.97,4997.092,4999.794,Michelle chin Mayor's office legal counsel.,116,,
710,0.97,4999.794,5001.062,Thank you.,117,,
711,0.97,5001.062,5014.342,Good morning Lisa jug Inspector General for public safety.,118,,
712,0.97,5014.342,5018.546,"John, Gasol, either one of you.",119,,
713,0.97,5018.546,5019.347,Good morning.,120,,
714,0.97,5019.347,5019.981,Seattle city attorneys office.,120,,
715,0.97,5019.981,5025.754,I think John is up for the next item.,120,,
716,0.97,5025.754,5030.125,That takes care of introductions.,120,,
717,0.97,5030.125,5034.229,Councilmember you went on mute.,121,,
718,0.97,5034.229,5036.531,Thank you all for being with us.,122,,
719,0.97,5036.531,5043.938,"I think I am going to hand it to central staff, just a couple words.",122,,
720,0.97,5043.938,5078.773,"Ben working with Mayor's office, Inspector general, office of professional police accountability and city attorneys office in developing this legislation and I really appreciate the collaboration towards meeting this goal that was contained in the 2017 accountability ordinance and the work that this ordinance does in introducing a process for using the authority contained in the 2017 accountability ordinance.",122,,
721,0.97,5078.773,5082.544,"With that, I will hand it over to Council central staff.",122,,
722,0.97,5082.544,5087.348,"Thank you, Madam chair and members of the committee, good morning again.",123,,
723,0.97,5087.348,5103.064,I am going to kick us off today with a brief summary of the legislation and then turn it over to our guests to talk about the issue and answer any questions.,123,,
724,0.97,5103.064,5113.408,My comments are captured in a central staff report that was E- mailed to members this morning and has been posted to Council's Website for public access.,123,,
725,0.97,5113.408,5126.488,"Council bill 119974 would add notification process to the subpoena powers that are provided to OPA director and Inspector General under 2017 police accountability ordinance, ordinance 125315.",123,,
726,0.97,5126.488,5139.367,The notification process would govern who you and when notification must be provided and would enhance due process by ensuring the recipient of a subpoena is aware of due process rights.,123,,
727,0.97,5139.367,5147.208,Council bill 119974 would require notice to be given at the same time as OPA director or Inspector General issued a subpoena.,123,,
728,0.97,5147.208,5179.307,"The notice must state the purpose of the subpoena and the basis for seeking the Informationan acknowledgment that the subpoena may be contested in court, a statement providing privileges and immunities for anyone who provides documentation and statement that would require search warrant or equivalent to use any evidence that is obtained through a separate criminal proceeding, a subpoena in a separate criminal proceeding.",123,,
729,0.97,5179.307,5199.627,"By way of background, subpoena powers currently provided to Inspector general and OPA director allow agencies to compel SPD officers, employees, or other entities such as private bank or private cell phone carrier to provide evidence in support.",123,,
730,0.97,5199.627,5211.272,Before subpoenas can be issued to compel the information the city must first negotiate terms governing subpoenas as part of the collective bargaining agreements with affected employees.,123,,
731,0.97,5211.272,5218.112,In this case that is Seattle police management Association and Seattle police officers' Guild.,123,,
732,0.97,5218.112,5232.427,The current Spma contract allows for issuance of subpoenas and Council bill 119974 would spell out due process and notification protections for Spma members.,123,,
733,0.97,5232.427,5234.963,Current contract does not allow for issuance of subpoenas.,123,,
734,0.97,5234.963,5240.468,This would have to be negotiated in upcoming contract discussions between the city and Spog.,123,,
735,0.97,5240.468,5255.483,"With this as overview, I will turn it to our guest to answer any specific questions that the Council members might have.",123,,
736,0.97,5255.483,5265.093,"Thank you, Greg.",124,,
737,0.97,5265.093,5279.707,"Seeing no hands or questions, I think we had comments we were expecting to receive from our guests here today about the utility of the legislation.",124,,
738,0.97,5279.707,5283.244,Michelle do you want to lead?,125,,
739,0.97,5283.244,5283.511,Sure.,126,,
740,0.97,5283.511,5285.78,Happy to.,126,,
741,0.97,5285.78,5286.28,Good morning.,126,,
742,0.97,5286.28,5295.356,"First I want to start with thank Yous, thank you Councilmember Herbold for holding a committee hearing on the legislation.",126,,
743,0.97,5295.356,5305.633,Thank you for your leadership and for your staff keeping us on task to get the legislation done by this year.,126,,
744,0.97,5305.633,5317.845,"Thank you to Meyer Berg and Lisa judge and deputy Amy sigh who have been full partners giving us their considerable time, input, feedback on developing this legislation.",126,,
745,0.97,5317.845,5333.561,Also I would like to thank city attorney Pete Holmes and assistant city attorney for their excellent legal support helping us to complete this legislation and jumping in midstream during a staffing transition.,126,,
746,0.97,5333.561,5367.628,"Finally, I'd like to thank Mayor Durkin who had the vision and challenged us to develop legislation that would build on the 2017 accountability ordinance and to strengthen civilian police oversight by making OPA and Oig's power to directly issue subpoenas and explicit legal authority and by building the process for how this is to ensure civil liberties and due process rights are protected.",126,,
747,0.97,5367.628,5373.901,This is the result of over six months' collaborative work by the group of committed Stakeholders including ACLU.,126,,
748,0.97,5373.901,5379.707,I am glad that we are able to accomplish this legislative goal by this year end.,126,,
749,0.97,5379.707,5394.722,In 2019 both the Federal Court over seeing the Seattle police Department consent decree and city's consultants national policing experts 21Cp issued a report that studied police accountability system.,126,,
750,0.97,5394.722,5403.197,And in it they noted there was a lack of certainty regarding subpoena authority.,126,,
751,0.97,5403.197,5424.652,"This legislation is in part in response to the concern, to make explicit the city's legal authority to grant administrative subpoenas as first class charter city and OPA and Oig's direct issuance of subpoena and enforcement to compel production of information to assist them in their investigations.",126,,
752,0.97,5424.652,5451.512,Also extremely important to the Mayor was making sure that the city had a process that recognizes the important fourth amendment due process rights and 5th amendment protections against self Incrimination for individuals who are often the Complainants or witnesses in the police misconduct investigations and to avoid a chilling effect that subpoenas might have on that cooperation.,126,,
753,0.97,5451.512,5459.453,It is very important that OPA and Oig have ability to gather information and evidence relevant to inquiries.,126,,
754,0.97,5459.453,5465.693,This means having the ability to compel production of information if necessary.,126,,
755,0.97,5465.693,5476.337,This power though must be balanced against the equally important due process rights of individuals who might receive the subpoenas.,126,,
756,0.97,5476.337,5490.084,This created some important issues on how to protect that privacy and civil liberties of of civilians who have relevant information in an OPA or Oig investigation.,126,,
757,0.97,5490.084,5499.093,So a critical component of police accountability we believe is people are willing to make complaints and are not intimidated by the process.,126,,
758,0.97,5499.093,5519.447,We believe this legislation which creates the process and protections for Complainants and individuals who might be the subject of the subpoena strikes that right balance and we ask the Council's support for passage of this legislation.,126,,
759,0.97,5519.447,5521.849,Thank you.,126,,
760,0.97,5521.849,5523.217,"Thank you, Michelle.",127,,
761,0.97,5523.217,5527.021,Director Meyer Berg or Inspector General judge.,127,,
762,0.97,5527.021,5529.156,Quickly supplements what Michelle mentioned.,128,,
763,0.97,5529.156,5534.662,We are at OPA very supportive of this ordinance.,128,,
764,0.97,5534.662,5543.471,"It's important with the accountability legislation while subpoena power was set forth, this explains it more or talks about the processes, talks about due process.",128,,
765,0.97,5543.471,5547.975,In that respect it goes further than accountability ordinance.,128,,
766,0.97,5547.975,5558.853,"We were pleased with collaborative work not just between city worker but with ACLU, the thoughts brought to the table and I think the finished product is exceptional.",128,,
767,0.97,5558.853,5559.387,We are very supportive.,128,,
768,0.97,5559.387,5584.412,Obviously we understand there are a couple hills to climb with bargaining with the units to fully expand subpoena power to mirror the expectations of the accountability ordinance but I think this is a great first step and it puts into law that OPA and Oig have subpoena power without limitation which is important.,128,,
769,0.97,5584.412,5586.547,"Thank you, director.",129,,
770,0.97,5586.547,5586.981,Inspector general.,129,,
771,0.97,5586.981,5588.149,Hi there.,130,,
772,0.97,5588.149,5589.05,"Yes, thank you.",130,,
773,0.97,5589.05,5593.12,I appreciate the comments of my colleagues and I echo the things they have said.,130,,
774,0.97,5593.12,5605.967,I don't feel like I have a whole lot to add to that other than my support of this legislation and my appreciation for all the work and collaboration that went into making this possible.,130,,
775,0.97,5605.967,5617.044,"I think as my office flagged pretty early on, this is a critical power, true robust accountability system can't work simply based on voluntary compliance alone.",130,,
776,0.97,5617.044,5626.854,I think this was a really necessary step for everyone to take.,130,,
777,0.97,5626.854,5629.457,I am speak appreciative of the underlying support that drove it.,130,,
778,0.97,5629.457,5629.757,Thank you.,130,,
779,0.97,5629.757,5631.826,That's all I have to add.,130,,
780,0.97,5631.826,5632.76,Thank you.,131,,
781,0.97,5632.76,5644.005,I would like to highlight that there are a few technical changes that need to be made that we'll be seeing in a substitute version at our next committee meeting.,131,,
782,0.97,5644.005,5652.646,"Amy, did you want to quickly touch upon some of the technical changes just to give Council members a preview of what to expect?",131,,
783,0.97,5652.646,5678.639,"At least one that I know of off hand is there is a little bit of a technical exercise in the fact that--sorry, this is totally technical, but it refers to subpoena authority in the chapter itself so eliminating some of the redundancy and some of the clean up, maybe a little homework with impacts to people who are employees verses Nonemployees.",132,,
784,0.97,5678.639,5681.876,A little bit due diligence and background work.,132,,
785,0.97,5681.876,5687.014,I think it's a solid product as is so we are looking at the technical kinds of aspects.,132,,
786,0.97,5687.014,5691.685,Thank you so much.,133,,
787,0.97,5691.685,5697.091,Any other questions or comments?,133,,
788,0.97,5697.091,5703.731,"Questions from Council members, comments from Council members, comments from other Stakeholders at the table here?",133,,
789,0.97,5703.731,5704.565,Councilmember Lewis.,133,,
790,0.97,5704.565,5705.966,"Thank you so much, Madam chair.",134,,
791,0.97,5705.966,5711.072,I will be brief and I want to ask a question to director Meyer Berg.,134,,
792,0.97,5711.072,5713.707,I am really gland this legislation is coming forward.,134,,
793,0.97,5713.707,5719.48,It's a very critical tool for the effectiveness of accountability agencies.,134,,
794,0.97,5719.48,5742.136,I wonder if you might just to Contextual eyes this a little for the viewing public on what the new power is really going to tangibly mean for the effectiveness and ability to complete investigations that maybe in the past would have had an inconclusive result or wouldn't have been able to build a strong enough case.,134,,
795,0.97,5742.136,5757.318,"Now with the new tool and new power, new evidence, new materials can be gathered by the office to make sure the justice is done and that without this tool, it has been difficult in some cases.",134,,
796,0.97,5757.318,5759.453,This is my understanding that I am laying out.,134,,
797,0.97,5759.453,5761.856,This isn't supposed to be a leading question.,134,,
798,0.97,5761.856,5769.029,"If you want it to be, I guess you could also take it as that.",134,,
799,0.97,5769.029,5783.611,"But just to illustrate what this is going to mean for future of investigations in the office of police accountability and how with this tool, we can really make sure we are honoring our mission with renewed diligence and effectiveness.",134,,
800,0.97,5783.611,5785.146,Thanks for the question.,135,,
801,0.97,5785.146,5794.722,"I would say, you know, at the out set, it's not necessarily a new tool per se.",135,,
802,0.97,5794.722,5801.028,Opa has within the contract subpoena power but that subpoena power was limited by the SpA project.,135,,
803,0.97,5801.028,5809.103,What we can do and what we have is issue subpoenas to Nonspd individuals and obviously not to families to seek records.,135,,
804,0.97,5809.103,5810.638,We have done that in the past.,135,,
805,0.97,5810.638,5815.476,We have sought phone records or other materials that have been relevant for investigation.,135,,
806,0.97,5815.476,5820.214,Subpoena power in general is incredibly important for two reasons.,135,,
807,0.97,5820.214,5828.522,"First to allow us to do that type of expansive work, to get to facts we wouldn't have been able to do prior to the ordinance being passed.",135,,
808,0.97,5828.522,5833.828,"Second of all, our system ensures chief of police and a Department that will cooperate with us.",135,,
809,0.97,5833.828,5845.706,"If that no longer is the case, subpoena power is essential to bring in witnesses, to interview sworn employees, to obtain Department records.",135,,
810,0.97,5845.706,5849.743,In some respects it prepares for worse case scenario.,135,,
811,0.97,5849.743,5864.825,"What this ordinance does is it makes abundantly clear that OPA and Oig have subpoena power, that we have a powerful robust subpoena power and that creates a process that strengthens that subpoena power so if there is a challenge, it will survive the challenge.",135,,
812,0.97,5864.825,5869.663,That is the purpose of the ordinance and I think it does so successfully.,135,,
813,0.97,5869.663,5877.137,I am not sure I totally answered your question which was leading but I think I did give a responsive answer.,135,,
814,0.97,5877.137,5877.905,I appreciate that.,136,,
815,0.97,5877.905,5882.643,"We'll be talking about this a lot more, I am sure, as we develop this.",136,,
816,0.97,5882.643,5885.479,Obviously we are not voting on it today.,136,,
817,0.97,5885.479,5893.42,Just make sure we don't bring forward any ordinances that would ban leading questions.,136,,
818,0.97,5893.42,5893.887,Will do.,137,,
819,0.97,5893.887,5894.355,Thank you.,137,,
820,0.97,5894.355,5895.956,"I appreciate it, director.",138,,
821,0.97,5895.956,5899.727,Thank you for your leadership on this.,138,,
822,0.97,5899.727,5920.214,"I am wondering if there is anybody at the table, perhaps central staff, who can speak a little bit to assuming legislation is passed, what steps would be as it relates to activating the Reopener?",139,,
823,0.97,5920.214,5940.134,I am assuming that we can begin discussions around the Spog contract separate from our larger negotiations about the next contract by merit of it being a Reopener.,139,,
824,0.97,5940.134,5945.973,I am assuming that a Reopener means you can take a piece of the contract to talk about it.,139,,
825,0.97,5945.973,5950.477,But I am not certain.,139,,
826,0.97,5950.477,5978.706,"Councilmember, I have the same understanding you do that by bargaining Reopener into the contract that the city has the right to raise that topic with the Union at any time although for practicality purposes, Spog negotiations are about to ensue and so it's possible that the city may just choose to roll that item into the upcoming negotiations.",140,,
827,0.97,5978.706,5993.954,I would ask law to jump in and clarify anything that I might have said here.,140,,
828,0.97,5993.954,5997.825,.,141,,
829,0.97,5997.825,6001.962,I would agree with everything just described.,142,,
830,0.97,6001.962,6028.422,"I would point out what is probably obvious to all that while the city can unilaterally raise the issue either through the Reopener and existing contract or as a new bargaining matter in the upcoming discussions for the next contract, both parties have to agree to the contract terms.",142,,
831,0.97,6028.422,6033.627,So we cannot unilaterally decide what will be included in the contract.,142,,
832,0.97,6033.627,6044.872,We can only unilaterally decide to enter through negotiations with our counterparts on the other side of the table.,142,,
833,0.97,6044.872,6046.006,Thank you.,143,,
834,0.97,6046.006,6049.143,Understood.,143,,
835,0.97,6049.143,6049.543,Other comments?,143,,
836,0.97,6049.543,6067.528,I think the question of whether or not to do this is part of the overall negotiations or as through the Reopener I think is a taxable question we'll need to discuss with the executive through the labor relations policy committee.,143,,
837,0.97,6067.528,6071.799,In consultation with our accountability partners who are advising us in that process.,143,,
838,0.97,6071.799,6078.338,I look forward to having those conversations.,143,,
839,0.97,6078.338,6109.703,"Councilmember Herbold, the only thing I might add, I agree with everything that Greg and Dan described here is that as part of the technical amendments, there was language added on the advice of the city attorneys office that we make this ordinance effective when the court APPROVES the ordinance and then 30 days or after 30 days after the Mayor signs it, whichever occurs later.",144,,
840,0.97,6109.703,6122.85,So we are presenting the ordinance to the Federal judge for his approval and then it will become effective once that approval and 30 days passage after the Mayor signs it.,144,,
841,0.97,6122.85,6132.159,Thank you for that addition and changes that we should expect to see.,145,,
842,0.97,6132.159,6137.231,When council meets in this committee to discuss the substitute.,145,,
843,0.97,6137.231,6152.112,"If there are no further questions or comments, I want to again echo thanks to everybody joining us here today as well as folks who are not at the table including the ACLU.",145,,
844,0.97,6152.112,6185.579,"As mentioned earlier, they were a really good partner in advocating very strongly for the most streamlined approach of issuance of Appeals and still observing the ability of folks to assert their privacy rights, you know, without sacrificing that process, a very streamlined appeal process, when we were talking about different options.",145,,
845,0.97,6185.579,6189.383,Their advocacy was really important for the option that we ultimately chose.,145,,
846,0.97,6189.383,6191.785,Many thanks to them as well.,145,,
847,0.97,6191.785,6196.023,"With that, thank you again for joining us.",145,,
848,0.97,6196.023,6199.092,Let's move on to the next item on the agenda.,145,,
849,0.97,6199.092,6202.896,"Alex, can you read it into the record please?",145,,
850,0.97,6202.896,6209.937,"Item number three, proposal for misdemeanor basic need defense.",146,,
851,0.97,6209.937,6216.843,"Thank you, Alex.",147,,
852,0.97,6216.843,6224.418,Start with quick introductions please.,147,,
853,0.97,6224.418,6224.985,Council central staff.,148,,
854,0.97,6224.985,6230.157,Other folks who are here with us today on this item?,149,,
855,0.97,6230.157,6231.558,City attorneys office.,150,,
856,0.97,6231.558,6233.36,Thank you.,151,,
857,0.97,6233.36,6238.131,Department of public defense.,152,,
858,0.97,6238.131,6241.101,Thank you all.,152,,
859,0.97,6241.101,6242.102,Let's see here.,152,,
860,0.97,6242.102,6264.057,"Before I turn it over, just again as background, remember in late October during the budget process, this proposal was briefly discussed after direction from other Council members and the Council President, we decided to take this item up after the budget process.",152,,
861,0.97,6264.057,6283.377,"The proposal that we are discussing today focuses on concept of creating a poverty defense, making meeting individuals' immediate basic need and affirmative defense to a crime.",152,,
862,0.97,6283.377,6285.679,It does not Decriminalize Misdemeanors.,152,,
863,0.97,6285.679,6288.015,It doesn't make Misdemeanors legal.,152,,
864,0.97,6288.015,6306.767,It is simply allowing for an affirmative defense to Misdemeanors and the decision around the adjudication of the case will be as it is now left to a judge or jury.,152,,
865,0.97,6306.767,6321.014,"Central staff's memo provides background to provide context about how an affirmative defense fits into the criminal legal system, identifies policy considerations for potential future bill, outlines next steps.",152,,
866,0.97,6321.014,6339.733,I just want to highlight that our city attorney has said in his letters attached to memo that he has worked to move city attorneys office away from prosecuting property crimes that appear to be committed out of survival necessity.,152,,
867,0.97,6339.733,6351.178,"It's not only a just choice by prosecutors, it is also one reinforced by Seattle jurors who are loathed convict for crimes out of pure necessity.",152,,
868,0.97,6351.178,6377.704,Our conversation isn't consideration of a dramatic new policy but one about Cotification of existing policy and allowing for defendants to make a defense to jurors and judges and allowing jurors and judges to make a decision based on full understanding of the circumstances.,152,,
869,0.97,6377.704,6398.125,We have both representative from city attorneys office as well as from the King County Department of public defense director Anita Concernedder wall and they K and help with our conversation.,152,,
870,0.97,6398.125,6401.628,Thank you for the memo.,152,,
871,0.97,6401.628,6424.184,"Hand it over to you, big picture, the memo explains some of the options and some of the process that is inherent to any case related to a misdemeanor arrest or a misdemeanor charge as context.",152,,
872,0.97,6424.184,6441.034,"My hope is that we can go through the options here, hear Council members interests or concerns and discuss next steps a the subsequent meetings.",152,,
873,0.97,6441.034,6451.311,With that I will hand it over.,152,,
874,0.97,6451.311,6451.945,Thank you.,152,,
875,0.97,6451.945,6453.346,Good morning.,153,,
876,0.97,6453.346,6455.682,The memo lays out basic context about how this works.,153,,
877,0.97,6455.682,6462.756,I want to note it's not a legal memo.,153,,
